DID,CID
DID522,CID8367
DID522,CID8557
DID522,CID895
DID522,CID924
DID523,CID2003
DID523,CID536
DID524,CID5320
DID524,CID7334
DID524,CID7623
DID524,CID971
DID525,CID1896
DID525,CID5223
DID525,CID5385
DID526,CID1543
DID526,CID3558
DID526,CID5243
DID526,CID6310
DID527,CID587
DID528,CID8260
DID529,CID6061
DID529,CID6974
DID529,CID7456
DID530,CID4414
DID531,CID3987
DID531,CID6464
DID531,CID6894
DID531,CID7143
DID531,CID7989
DID532,CID1052
DID532,CID1082
DID532,CID1168
DID532,CID4357
DID532,CID4782
DID533,CID2211
DID533,CID7792
DID533,CID8852
DID534,CID4554
DID535,CID1163
DID535,CID1597
DID535,CID1707
DID535,CID2270
DID535,CID3111
DID536,CID3117
DID536,CID6523
DID536,CID6543
DID536,CID8206
DID536,CID844
DID537,CID5858
DID537,CID6722
DID538,CID596
DID539,CID1746
DID539,CID3660
DID539,CID7210
DID539,CID8252
DID539,CID8352
DID540,CID3793
DID540,CID4103
DID541,CID6719
DID541,CID742
DID542,CID1012
DID542,CID2113
DID542,CID2915
DID542,CID6264
DID543,CID3954
DID544,CID2074
DID544,CID2087
DID544,CID279
DID544,CID6772
DID544,CID8223
DID545,CID1242
DID545,CID3694
DID546,CID3514
DID546,CID4887
DID546,CID514
DID546,CID6374
DID546,CID6790
DID547,CID1158
DID547,CID4558
DID547,CID6864
DID547,CID7715
DID547,CID7772
DID548,CID5808
DID548,CID6438
DID549,CID6854
DID549,CID6972
DID549,CID8957
DID549,CID990
DID550,CID2933
DID550,CID4109
DID550,CID7097
DID551,CID1347
DID551,CID3417
DID551,CID6613
DID551,CID6937
DID552,CID4996
DID552,CID5163
DID553,CID114
DID553,CID2073
DID553,CID4160
DID553,CID7780
DID554,CID3749
DID554,CID5649
DID554,CID8246
DID554,CID8447
DID555,CID1275
DID555,CID7421
DID555,CID8507
DID556,CID3544
DID556,CID3591
DID556,CID3939
DID556,CID5905
DID557,CID4074
DID557,CID4222
DID557,CID4735
DID557,CID6685
DID557,CID7352
DID558,CID3661
DID558,CID8495
DID559,CID3407
DID559,CID4083
DID559,CID4898
DID559,CID7392
DID560,CID2591
DID560,CID4965
DID560,CID7790
DID560,CID8286
DID560,CID8540
DID561,CID1442
DID561,CID4832
DID561,CID6351
DID562,CID3074
DID562,CID3205
DID562,CID3697
DID562,CID761
DID563,CID1636
DID563,CID5809
DID563,CID6199
DID563,CID6216
DID563,CID6906
DID564,CID4557
DID565,CID3096
DID565,CID7326
DID565,CID898
DID566,CID105
DID566,CID5717
DID566,CID6753
DID566,CID8367
DID567,CID1507
DID567,CID1766
DID567,CID3451
DID567,CID7496
DID567,CID7805
DID568,CID1016
DID568,CID8212
DID569,CID1466
DID569,CID3561
DID569,CID4862
DID569,CID5709
DID570,CID1946
DID570,CID4210
DID570,CID5866
DID570,CID6485
DID570,CID6532
DID571,CID2355
DID571,CID3442
DID571,CID3540
DID571,CID4209
DID571,CID7234
DID572,CID6271
DID573,CID4673
DID573,CID8463
DID574,CID6187
DID574,CID6447
DID574,CID7088
DID574,CID827
DID575,CID1688
DID576,CID6004
DID577,CID2133
DID577,CID2422
DID577,CID4039
DID578,CID7522
DID579,CID7378
DID580,CID1618
DID581,CID6545
DID581,CID7701
DID582,CID2824
DID582,CID4636
DID582,CID8897
DID583,CID4576
DID584,CID2880
DID584,CID4778
DID584,CID7332
DID585,CID3098
DID585,CID5750
DID585,CID6613
DID586,CID1910
DID586,CID3620
DID586,CID5831
DID586,CID5917
DID587,CID2382
DID588,CID3697
DID588,CID7532
DID588,CID8090
DID589,CID1842
DID589,CID3810
DID590,CID3908
DID591,CID1754
DID591,CID2004
DID591,CID2791
DID591,CID7239
DID592,CID4948
DID592,CID7353
DID592,CID8489
DID593,CID4254
DID593,CID5412
DID594,CID2663
DID594,CID8462
DID595,CID1176
DID595,CID8084
DID595,CID8336
DID596,CID1258
DID596,CID163
DID596,CID7049
DID596,CID8277
DID596,CID8920
DID597,CID1170
DID598,CID283
DID598,CID5970
DID598,CID8764
DID599,CID5314
DID599,CID6365
DID600,CID1327
DID600,CID1588
DID600,CID4396
DID601,CID1198
DID601,CID2956
DID601,CID5852
DID602,CID1404
DID603,CID3851
DID603,CID3891
DID603,CID6912
DID603,CID7231
DID603,CID8181
DID604,CID63
DID604,CID7699
DID605,CID1050
DID605,CID1927
DID605,CID1934
DID605,CID846
DID606,CID3734
DID606,CID8298
DID607,CID4274
DID607,CID5806
DID607,CID6103
DID607,CID7529
DID608,CID3140
DID609,CID3467
DID609,CID4047
DID609,CID6361
DID609,CID6480
DID609,CID8086
DID610,CID862
DID611,CID6298
DID612,CID1378
DID612,CID2872
DID612,CID3957
DID612,CID4396
DID612,CID6286
DID613,CID5785
DID613,CID5943
DID613,CID7212
DID613,CID7457
DID614,CID6389
DID614,CID7849
DID614,CID8405
DID615,CID1719
DID615,CID4744
DID615,CID8315
DID616,CID3061
DID616,CID547
DID616,CID7506
DID616,CID878
DID616,CID8874
DID617,CID4134
DID617,CID4521
DID617,CID7764
DID617,CID7787
DID617,CID7944
DID618,CID7726
DID619,CID414
DID619,CID4146
DID619,CID5430
DID619,CID7353
DID619,CID8146
DID620,CID1756
DID620,CID3058
DID620,CID3646
DID620,CID4899
DID620,CID5080
DID621,CID5039
DID621,CID518
DID621,CID5644
DID621,CID6034
DID622,CID1946
DID622,CID4705
DID622,CID7609
DID622,CID7797
DID623,CID6841
DID623,CID7379
DID624,CID6430
DID624,CID8139
DID625,CID1520
DID625,CID1603
DID625,CID3448
DID625,CID3514
DID626,CID5147
DID626,CID6849
DID626,CID8165
DID626,CID8592
DID627,CID298
DID627,CID8577
DID628,CID6802
DID629,CID7914
DID629,CID8171
DID630,CID3189
DID630,CID4190
DID630,CID7544
DID630,CID845
DID631,CID1269
DID631,CID3336
DID631,CID566
DID631,CID5799
DID632,CID2104
DID632,CID5179
DID632,CID7170
DID633,CID2269
DID633,CID2421
DID633,CID3587
DID633,CID614
DID633,CID7352
DID634,CID1348
DID635,CID3471
DID635,CID3885
DID635,CID5562
DID635,CID6075
DID636,CID1382
DID636,CID1651
DID636,CID8283
DID636,CID873
DID637,CID4543
DID637,CID889
DID637,CID89
DID638,CID2376
DID639,CID2511
DID639,CID4756
DID640,CID350
DID640,CID7651
DID641,CID3658
DID642,CID1742
DID642,CID3885
DID642,CID696
DID643,CID5518
DID643,CID6863
DID643,CID8373
DID644,CID5866
DID644,CID6371
DID645,CID1566
DID645,CID8229
DID646,CID1119
DID646,CID6443
DID647,CID5484
DID647,CID6780
DID647,CID8170
DID648,CID2039
DID648,CID2193
DID648,CID5502
DID649,CID2308
DID649,CID2784
DID649,CID5677
DID649,CID7874
DID650,CID5724
DID651,CID3946
DID652,CID7627
DID652,CID7819
DID652,CID8367
DID652,CID8382
DID653,CID3282
DID653,CID5874
DID653,CID8393
DID654,CID1684
DID654,CID2801
DID654,CID3694
DID654,CID8453
DID654,CID966
DID655,CID5295
DID655,CID7092
DID655,CID7211
DID656,CID2039
DID657,CID1077
DID657,CID3719
DID657,CID4479
DID658,CID8768
DID659,CID6010
DID660,CID2258
DID660,CID5115
DID661,CID4836
DID662,CID3128
DID662,CID539
DID662,CID6869
DID663,CID107
DID663,CID2170
DID663,CID7445
DID664,CID3551
DID664,CID4236
DID664,CID5220
DID664,CID7715
DID664,CID8008
DID665,CID432
DID665,CID5678
DID665,CID6254
DID666,CID1471
DID666,CID1732
DID666,CID4130
DID667,CID224
DID667,CID2496
DID667,CID6464
DID668,CID1567
DID668,CID3123
DID668,CID4452
DID668,CID5725
DID669,CID2145
DID669,CID4585
DID670,CID6023
DID670,CID792
DID671,CID1524
DID671,CID2917
DID671,CID6062
DID671,CID6069
DID671,CID8890
DID672,CID2952
DID672,CID7602
DID673,CID2693
DID673,CID2883
DID673,CID4268
DID673,CID553
DID673,CID7692
DID674,CID1885
DID674,CID274
DID674,CID344
DID674,CID3937
DID674,CID608
DID675,CID2853
DID675,CID6905
DID675,CID7910
DID675,CID8835
DID676,CID3498
DID676,CID4983
DID676,CID5633
DID676,CID6609
DID677,CID2258
DID677,CID4586
DID677,CID5216
DID677,CID5950
DID678,CID8467
DID679,CID2656
DID679,CID3638
DID679,CID4323
DID679,CID4372
DID679,CID872
DID680,CID5599
DID681,CID1670
DID682,CID1413
DID682,CID3216
DID682,CID7853
DID683,CID2494
DID683,CID3425
DID683,CID3870
DID683,CID7430
DID683,CID906
DID684,CID5058
DID684,CID6904
DID684,CID7003
DID684,CID8628
DID685,CID6132
DID685,CID7565
DID686,CID2177
DID686,CID289
DID686,CID2910
DID686,CID7921
DID686,CID8506
DID687,CID2641
DID687,CID4088
DID687,CID8178
DID687,CID8651
DID687,CID8674
DID688,CID55
DID689,CID1866
DID689,CID6279
DID689,CID6990
DID690,CID5308
DID691,CID4554
DID691,CID5040
DID691,CID7288
DID692,CID8877
DID693,CID2476
DID693,CID4238
DID693,CID5405
DID693,CID6795
DID693,CID8899
DID694,CID8221
DID695,CID1467
DID695,CID2148
DID695,CID3212
DID695,CID7014
DID695,CID8210
DID696,CID5886
DID696,CID6055
DID696,CID6406
DID696,CID7548
DID696,CID8368
DID697,CID1394
DID697,CID1446
DID697,CID4015
DID697,CID4347
DID697,CID8780
DID698,CID2969
DID698,CID480
DID699,CID1958
DID699,CID5385
DID699,CID7361
DID699,CID8305
DID700,CID1893
DID700,CID4641
DID700,CID6959
DID700,CID8155
DID701,CID2789
DID701,CID3132
DID701,CID3541
DID701,CID3631
DID702,CID3449
DID702,CID385
DID702,CID5124
DID703,CID5136
DID704,CID7756
DID704,CID8452
DID705,CID1238
DID705,CID2285
DID705,CID6073
DID706,CID3376
DID706,CID4969
DID706,CID5005
DID706,CID7569
DID706,CID8561
DID707,CID3444
DID707,CID3936
DID707,CID8942
DID708,CID5441
DID708,CID7715
DID709,CID6980
DID710,CID471
DID710,CID8044
DID710,CID8927
DID711,CID5348
DID711,CID5659
DID711,CID8906
DID712,CID8299
DID713,CID1446
DID713,CID1737
DID713,CID510
DID713,CID5308
DID713,CID8325
DID714,CID1858
DID714,CID239
DID714,CID3616
DID714,CID4499
DID714,CID8505
DID715,CID1773
DID715,CID3293
DID715,CID3355
DID715,CID4956
DID715,CID7086
DID716,CID3565
DID716,CID4224
DID716,CID6156
DID716,CID6335
DID717,CID3406
DID717,CID99
DID718,CID2385
DID718,CID3701
DID718,CID3848
DID718,CID5706
DID719,CID1021
DID719,CID6709
DID719,CID7787
DID719,CID8696
DID719,CID94
DID720,CID2256
DID720,CID5112
DID721,CID1310
DID721,CID2074
DID721,CID4
DID721,CID7025
DID721,CID7195
DID722,CID161
DID722,CID1622
DID722,CID4716
DID722,CID6555
DID722,CID6912
DID723,CID3103
DID723,CID7024
DID723,CID7336
DID724,CID500
DID724,CID677
DID724,CID8924
DID725,CID3957
DID725,CID4927
DID725,CID6907
DID725,CID8396
DID726,CID8432
DID727,CID2349
DID728,CID6546
DID728,CID6622
DID729,CID4906
DID729,CID7720
DID730,CID2225
DID730,CID4224
DID730,CID7226
DID731,CID2640
DID731,CID5884
DID731,CID851
DID731,CID8897
DID732,CID2349
DID732,CID3180
DID733,CID2393
DID733,CID435
DID733,CID5055
DID733,CID5352
DID734,CID2136
DID734,CID6149
DID735,CID356
DID735,CID6066
DID736,CID1975
DID736,CID5053
DID737,CID7617
DID737,CID950
DID738,CID1124
DID738,CID1707
DID738,CID4319
DID738,CID5089
DID738,CID5999
DID739,CID3263
DID739,CID3888
DID739,CID5719
DID739,CID7236
DID740,CID1559
DID740,CID4478
DID740,CID65
DID741,CID1391
DID741,CID498
DID741,CID5570
DID741,CID7996
DID741,CID8719
DID742,CID8579
DID742,CID8628
DID743,CID1606
DID743,CID2588
DID744,CID3039
DID744,CID6634
DID744,CID8038
DID745,CID6680
DID745,CID8629
DID746,CID2387
DID746,CID2913
DID746,CID6210
DID746,CID7476
DID747,CID2896
DID747,CID3582
DID747,CID4736
DID748,CID1871
DID748,CID4138
DID748,CID4556
DID748,CID8961
DID749,CID124
DID749,CID3919
DID749,CID4154
DID750,CID5862
DID750,CID7440
DID751,CID1715
DID751,CID5715
DID751,CID6527
DID751,CID8242
DID752,CID3551
DID752,CID400
DID752,CID4019
DID753,CID3790
DID753,CID508
DID753,CID7206
DID753,CID7613
DID754,CID1230
DID755,CID8008
DID756,CID3401
DID756,CID5919
DID756,CID7771
DID757,CID3908
DID757,CID4752
DID757,CID6963
DID758,CID2070
DID758,CID2321
DID758,CID266
DID758,CID8205
DID759,CID2472
DID759,CID3122
DID759,CID6980
DID760,CID3001
DID760,CID3079
DID760,CID7531
DID761,CID1256
DID761,CID4880
DID761,CID5219
DID761,CID7956
DID762,CID6991
DID763,CID1439
DID763,CID3073
DID763,CID5099
DID763,CID880
DID764,CID1469
DID765,CID3408
DID765,CID4350
DID765,CID4415
DID765,CID508
DID765,CID5595
DID766,CID7141
DID767,CID1534
DID768,CID2148
DID768,CID6962
DID768,CID7738
DID768,CID7927
DID769,CID1877
DID769,CID2369
DID769,CID2548
DID769,CID8528
DID769,CID8671
DID770,CID3173
DID770,CID4004
DID770,CID8094
DID770,CID8822
DID771,CID2292
DID771,CID3977
DID771,CID6901
DID772,CID2433
DID772,CID2568
DID772,CID481
DID772,CID8049
DID773,CID2658
DID773,CID2660
DID773,CID53
DID773,CID7398
DID774,CID3232
DID774,CID8993
DID775,CID1871
DID775,CID681
DID775,CID7732
DID776,CID1362
DID776,CID1573
DID776,CID4046
DID776,CID8112
DID777,CID152
DID777,CID1747
DID777,CID693
DID778,CID5341
DID778,CID6280
DID778,CID6812
DID778,CID6925
DID778,CID8065
DID779,CID3845
DID779,CID6539
DID779,CID6698
DID780,CID1379
DID780,CID2409
DID780,CID3553
DID780,CID6179
DID781,CID191
DID781,CID5507
DID781,CID6352
DID781,CID987
DID782,CID2532
DID782,CID3988
DID782,CID5959
DID782,CID6554
DID783,CID5000
DID783,CID8219
DID784,CID1274
DID784,CID2113
DID784,CID2212
DID784,CID8127
DID784,CID883
DID785,CID4296
DID785,CID8336
DID786,CID5129
DID786,CID6054
DID786,CID7107
DID787,CID2737
DID787,CID3858
DID788,CID453
DID788,CID5586
DID789,CID1802
DID789,CID3587
DID789,CID8292
DID789,CID8824
DID790,CID2666
DID790,CID3050
DID790,CID4752
DID791,CID1153
DID791,CID6344
DID791,CID7188
DID791,CID8383
DID791,CID946
DID792,CID1704
DID793,CID1132
DID793,CID4496
DID793,CID708
DID793,CID7645
DID793,CID7852
DID794,CID2788
DID794,CID6253
DID794,CID6806
DID795,CID3076
DID795,CID6633
DID796,CID2912
DID796,CID6390
DID796,CID8449
DID797,CID1849
DID797,CID5384
DID797,CID8151
DID797,CID8364
DID798,CID8633
DID798,CID8886
DID799,CID2481
DID799,CID2879
DID799,CID5021
DID799,CID7197
DID800,CID3912
DID800,CID4966
DID800,CID65
DID801,CID1396
DID801,CID4937
DID801,CID4973
DID801,CID5904
DID802,CID368
DID802,CID5373
DID802,CID6691
DID803,CID1782
DID803,CID2511
DID803,CID3045
DID803,CID6606
DID804,CID1793
DID804,CID3404
DID804,CID6112
DID805,CID3158
DID805,CID8719
DID806,CID1645
DID806,CID4890
DID807,CID2609
DID807,CID823
DID808,CID2283
DID808,CID7699
DID808,CID8466
DID809,CID5733
DID809,CID5773
DID809,CID8302
DID810,CID431
DID810,CID5606
DID811,CID3889
DID811,CID4176
DID812,CID1215
DID812,CID4451
DID812,CID6067
DID812,CID6278
DID812,CID6775
DID813,CID2331
DID813,CID4151
DID813,CID8221
DID813,CID86
DID814,CID2238
DID814,CID5189
DID815,CID1267
DID815,CID1879
DID815,CID7034
DID816,CID1148
DID816,CID2568
DID816,CID4456
DID816,CID5109
DID816,CID6833
DID817,CID2518
DID817,CID7264
DID817,CID781
DID817,CID8479
DID818,CID2672
DID818,CID2915
DID818,CID7792
DID819,CID139
DID820,CID4576
DID821,CID2591
DID821,CID4595
DID821,CID5440
DID821,CID8534
DID822,CID1384
DID822,CID5243
DID822,CID7721
DID822,CID8752
DID822,CID8850
DID823,CID3781
DID823,CID4762
DID823,CID4974
DID823,CID5918
DID823,CID8467
DID824,CID2331
DID825,CID7716
DID826,CID4323
DID827,CID4998
DID827,CID7070
DID828,CID7995
DID829,CID4609
DID829,CID6197
DID830,CID3061
DID830,CID7770
DID831,CID1266
DID831,CID1552
DID831,CID4474
DID831,CID542
DID831,CID962
DID832,CID2893
DID832,CID6550
DID832,CID8028
DID832,CID8856
DID833,CID4006
DID833,CID5139
DID834,CID8994
DID835,CID3521
DID835,CID3755
DID836,CID6482
DID836,CID7781
DID837,CID2373
DID838,CID2304
DID839,CID2341
DID839,CID3118
DID839,CID950
DID840,CID3985
DID840,CID598
DID841,CID4163
DID841,CID5813
DID841,CID7279
DID841,CID7898
DID842,CID7245
DID843,CID131
DID843,CID1722
DID843,CID528
DID843,CID7450
DID843,CID7819
DID844,CID4726
DID844,CID7817
DID845,CID1285
DID845,CID186
DID846,CID6907
DID846,CID7984
DID847,CID1613
DID848,CID7776
DID849,CID3040
DID850,CID2378
DID850,CID752
DID851,CID3115
DID851,CID6143
DID851,CID6225
DID851,CID6860
DID852,CID3799
DID852,CID4487
DID852,CID6737
DID852,CID7986
DID852,CID8102
DID853,CID5994
DID853,CID8153
DID854,CID3312
DID854,CID6382
DID854,CID8985
DID855,CID1185
DID855,CID3531
DID856,CID396
DID857,CID2772
DID857,CID3080
DID857,CID8614
DID858,CID2560
DID858,CID3617
DID858,CID3738
DID858,CID4510
DID858,CID5388
DID859,CID3935
DID859,CID7300
DID860,CID8251
DID861,CID1909
DID861,CID3749
DID861,CID5223
DID861,CID5458
DID862,CID1274
DID862,CID2994
DID862,CID7518
DID862,CID7640
DID862,CID8884
DID863,CID6830
DID864,CID5757
DID864,CID5784
DID865,CID6531
DID865,CID6835
DID866,CID1212
DID866,CID1243
DID866,CID3749
DID866,CID5342
DID866,CID5426
DID867,CID5740
DID867,CID7156
DID867,CID8035
DID868,CID1870
DID868,CID2353
DID868,CID4377
DID869,CID132
DID869,CID1382
DID869,CID5329
DID869,CID5825
DID870,CID2905
DID870,CID8427
DID871,CID83
DID872,CID1209
DID872,CID3744
DID872,CID6824
DID873,CID2296
DID874,CID2677
DID874,CID3492
DID874,CID3966
DID875,CID206
DID875,CID3527
DID876,CID1595
DID876,CID3433
DID876,CID5187
DID876,CID6661
DID876,CID7176
DID877,CID4059
DID877,CID4107
DID877,CID6180
DID877,CID8604
DID878,CID6828
DID878,CID714
DID879,CID3782
DID879,CID7307
DID879,CID7482
DID880,CID291
DID880,CID7487
DID880,CID8779
DID880,CID8883
DID880,CID909
DID881,CID370
DID882,CID1519
DID882,CID2583
DID882,CID2716
DID882,CID4065
DID882,CID4882
DID883,CID2072
DID883,CID3261
DID883,CID4105
DID883,CID4519
DID883,CID7219
DID884,CID1477
DID884,CID4642
DID884,CID4728
DID885,CID4683
DID885,CID5616
DID886,CID5518
DID886,CID8915
DID887,CID1925
DID888,CID1838
DID888,CID3592
DID889,CID565
DID890,CID2784
DID890,CID2843
DID890,CID764
DID890,CID839
DID891,CID3440
DID891,CID3898
DID891,CID3947
DID891,CID4338
DID891,CID961
DID892,CID636
DID893,CID2757
DID893,CID4489
DID893,CID7598
DID894,CID1586
DID894,CID2210
DID894,CID2907
DID894,CID4237
DID894,CID7426
DID895,CID7715
DID896,CID4445
DID896,CID4859
DID896,CID4889
DID897,CID3321
DID898,CID5668
DID898,CID660
DID898,CID6969
DID898,CID755
DID898,CID8307
DID899,CID1241
DID899,CID1514
DID899,CID333
DID900,CID2688
DID901,CID3759
DID902,CID3526
DID903,CID3704
DID903,CID4316
DID903,CID5550
DID903,CID8659
DID904,CID1891
DID904,CID6147
DID904,CID8104
DID905,CID5548
DID905,CID8362
DID906,CID4362
DID906,CID4607
DID906,CID6216
DID906,CID7540
DID906,CID8178
DID907,CID3875
DID908,CID6292
DID908,CID8139
DID909,CID8995
DID910,CID2026
DID910,CID46
DID910,CID8022
DID911,CID2345
DID911,CID4055
DID911,CID4330
DID911,CID5983
DID911,CID6670
DID912,CID3551
DID912,CID5768
DID912,CID6677
DID913,CID2681
DID913,CID7524
DID913,CID776
DID913,CID8173
DID914,CID5505
DID914,CID7471
DID914,CID7551
DID914,CID7680
DID915,CID1389
DID915,CID6721
DID916,CID4762
DID916,CID4811
DID916,CID4862
DID916,CID6049
DID916,CID8841
DID917,CID4569
DID917,CID7378
DID918,CID4677
DID918,CID5628
DID918,CID7583
DID919,CID1401
DID919,CID2262
DID919,CID4120
DID919,CID5979
DID919,CID6903
DID920,CID2209
DID920,CID3280
DID920,CID674
DID920,CID692
DID920,CID8547
DID921,CID3899
DID921,CID6678
DID922,CID2215
DID922,CID4120
DID922,CID6711
DID922,CID7034
DID922,CID7126
DID923,CID6584
DID923,CID7049
DID924,CID6657
DID924,CID6748
DID925,CID370
DID925,CID4050
DID925,CID5562
DID926,CID412
DID927,CID3462
DID928,CID6999
DID929,CID4660
DID929,CID4801
DID930,CID2095
DID930,CID6977
DID930,CID8603
DID931,CID786
DID932,CID1418
DID932,CID262
DID932,CID6837
DID932,CID8969
DID933,CID6843
DID933,CID8860
DID933,CID969
DID934,CID1075
DID934,CID4918
DID934,CID6690
DID934,CID8927
DID935,CID2990
DID935,CID7397
DID936,CID599
DID937,CID820
DID937,CID8723
DID938,CID4406
DID938,CID8938
DID939,CID4933
DID939,CID5137
DID939,CID6251
DID939,CID8223
DID940,CID4405
DID940,CID6746
DID940,CID8415
DID941,CID1260
DID941,CID4059
DID941,CID5441
DID941,CID6324
DID941,CID7768
DID942,CID267
DID942,CID4215
DID942,CID4802
DID942,CID8866
DID943,CID1222
DID943,CID1423
DID943,CID429
DID943,CID610
DID944,CID2212
DID944,CID6921
DID945,CID1317
DID945,CID1696
DID945,CID1920
DID945,CID4295
DID945,CID4817
DID946,CID3698
DID946,CID5236
DID946,CID6793
DID947,CID1238
DID947,CID3976
DID947,CID4299
DID947,CID581
DID947,CID7078
DID948,CID235
DID948,CID4068
DID948,CID4773
DID948,CID5712
DID949,CID133
DID949,CID2222
DID949,CID5374
DID950,CID6483
DID950,CID8183
DID951,CID3596
DID952,CID2860
DID953,CID1539
DID954,CID1807
DID954,CID5011
DID954,CID6800
DID954,CID7658
DID954,CID8947
DID955,CID225
DID955,CID5743
DID955,CID8303
DID955,CID8454
DID956,CID4955
DID957,CID5221
DID957,CID7370
DID958,CID1344
DID958,CID1882
DID959,CID1236
DID959,CID6656
DID959,CID6702
DID959,CID941
DID960,CID2502
DID960,CID2982
DID960,CID5842
DID960,CID6029
DID960,CID7452
DID961,CID2960
DID961,CID7100
DID962,CID3181
DID962,CID685
DID962,CID7537
DID963,CID704
DID964,CID2815
DID964,CID5181
DID964,CID6764
DID964,CID7501
DID965,CID3716
DID965,CID7791
DID966,CID2000
DID966,CID2843
DID966,CID3735
DID966,CID4382
DID966,CID6552
DID967,CID1834
DID967,CID4951
DID967,CID6058
DID967,CID6764
DID967,CID7129
DID968,CID6349
DID968,CID6978
DID969,CID2897
DID969,CID508
DID969,CID661
DID970,CID5649
DID971,CID4031
DID971,CID6296
DID972,CID4678
DID973,CID1651
DID973,CID278
DID973,CID6082
DID973,CID8724
DID974,CID211
DID974,CID6882
DID974,CID6947
DID974,CID7148
DID974,CID7984
DID975,CID2691
DID975,CID5503
DID975,CID5777
DID976,CID1
DID976,CID2616
DID976,CID2936
DID976,CID3120
DID976,CID491
DID977,CID1500
DID977,CID288
DID977,CID3682
DID977,CID5985
DID978,CID1518
DID979,CID1647
DID979,CID2826
DID980,CID248
DID980,CID2734
DID980,CID922
DID981,CID2681
DID981,CID7046
DID981,CID7438
DID981,CID8402
DID982,CID1226
DID982,CID1674
DID982,CID4739
DID982,CID5863
DID982,CID8062
DID983,CID3992
DID983,CID4220
DID983,CID4236
DID983,CID5052
DID983,CID7903
DID984,CID3888
DID984,CID538
DID984,CID5594
DID984,CID6159
DID985,CID6571
DID985,CID7336
DID986,CID2748
DID986,CID6235
DID986,CID7195
DID986,CID8335
DID986,CID8374
DID987,CID1083
DID987,CID2401
DID987,CID4956
DID987,CID7305
DID988,CID1234
DID988,CID2002
DID988,CID335
DID988,CID6635
DID989,CID4617
DID989,CID5468
DID989,CID5589
DID989,CID6381
DID989,CID8661
DID990,CID5989
DID990,CID6220
DID990,CID6368
DID990,CID7603
DID990,CID8535
DID991,CID3742
DID992,CID1003
DID992,CID3226
DID992,CID8052
DID993,CID4491
DID993,CID7046
DID993,CID8478
DID993,CID8605
DID994,CID2134
DID994,CID3343
DID994,CID4076
DID994,CID625
DID995,CID421
DID995,CID6886
DID995,CID8269
DID996,CID2239
DID996,CID4216
DID996,CID5284
DID996,CID5940
DID996,CID7106
DID997,CID3314
DID997,CID3625
DID997,CID3744
DID997,CID4606
DID997,CID887
DID998,CID4306
DID998,CID4639
DID998,CID4947
DID998,CID871
DID999,CID2861
DID999,CID3260
DID999,CID412
DID999,CID72
DID1000,CID2300
DID1000,CID4165
DID1000,CID7448
DID1001,CID1694
DID1001,CID2742
DID1001,CID4374
DID1001,CID4539
DID1001,CID5342
DID1002,CID1361
DID1002,CID2828
DID1002,CID7397
DID1003,CID3727
DID1003,CID4808
DID1003,CID5708
DID1003,CID5894
DID1004,CID2629
DID1004,CID5171
DID1004,CID7365
DID1005,CID1954
DID1005,CID3724
DID1005,CID8953
DID1006,CID5651
DID1006,CID8784
DID1007,CID163
DID1007,CID7640
DID1008,CID1193
DID1008,CID3985
DID1008,CID63
DID1008,CID8300
DID1009,CID2012
DID1009,CID3862
DID1009,CID8993
DID1010,CID4529
DID1010,CID6318
DID1011,CID2326
DID1011,CID7439
DID1011,CID8275
DID1012,CID3188
DID1012,CID518
DID1013,CID235
DID1013,CID3451
DID1013,CID3642
DID1013,CID5037
DID1013,CID6025
DID1014,CID3750
DID1014,CID7130
DID1015,CID1477
DID1015,CID8274
DID1016,CID3968
DID1016,CID6782
DID1017,CID3359
