BID,AID
BID3901,AID5711
BID3902,AID4279
BID3903,AID4147
BID3904,AID3642
BID3904,AID5642
BID3905,AID151
BID3905,AID4495
BID3906,AID4046
BID3907,AID3843
BID3908,AID235
BID3909,AID5479
BID3910,AID5911
BID3911,AID1454
BID3912,AID574
BID3913,AID1440
BID3914,AID225
BID3915,AID4375
BID3915,AID5874
BID3916,AID2988
BID3917,AID1384
BID3917,AID1417
BID3918,AID1663
BID3918,AID4741
BID3919,AID1835
BID3919,AID5243
BID3920,AID5854
BID3921,AID1024
BID3921,AID2413
BID3922,AID1236
BID3923,AID191
BID3923,AID350
BID3924,AID72
BID3925,AID4216
BID3926,AID2995
BID3926,AID4223
BID3927,AID3238
BID3928,AID3994
BID3928,AID4727
BID3929,AID3937
BID3930,AID2572
BID3931,AID3517
BID3931,AID4067
BID3932,AID2082
BID3932,AID4781
BID3933,AID3842
BID3934,AID1412
BID3935,AID177
BID3935,AID2364
BID3936,AID1294
BID3936,AID5469
BID3937,AID2548
BID3937,AID2999
BID3938,AID5017
BID3938,AID5684
BID3939,AID2553
BID3939,AID3390
BID3940,AID1619
BID3940,AID5067
BID3941,AID3441
BID3942,AID4959
BID3943,AID2457
BID3943,AID273
BID3944,AID153
BID3945,AID178
BID3945,AID1812
BID3946,AID4067
BID3946,AID4575
BID3947,AID807
BID3948,AID2166
BID3948,AID2624
BID3949,AID4586
BID3950,AID286
BID3951,AID5522
BID3952,AID3482
BID3953,AID5497
BID3954,AID2401
BID3955,AID4206
BID3956,AID5100
BID3957,AID3090
BID3958,AID2241
BID3958,AID3428
BID3959,AID5203
BID3959,AID5555
BID3960,AID363
BID3961,AID941
BID3962,AID4321
BID3963,AID1128
BID3963,AID4286
BID3964,AID2888
BID3965,AID2266
BID3965,AID262
BID3966,AID5452
BID3967,AID5938
BID3967,AID923
BID3968,AID3666
BID3969,AID3650
BID3970,AID941
BID3971,AID160
BID3971,AID3273
BID3972,AID3187
BID3972,AID4086
BID3973,AID3491
BID3974,AID2763
BID3974,AID37
BID3975,AID736
BID3976,AID5124
BID3977,AID5056
BID3977,AID853
BID3978,AID2204
BID3979,AID773
BID3980,AID154
BID3980,AID5257
BID3981,AID1081
BID3981,AID1158
BID3982,AID3904
BID3983,AID4316
BID3983,AID5943
BID3984,AID2217
BID3985,AID1446
BID3985,AID4926
BID3986,AID4884
BID3987,AID2088
BID3987,AID5779
BID3988,AID3827
BID3989,AID1094
BID3989,AID4664
BID3990,AID2415
BID3991,AID5375
BID3992,AID3413
BID3992,AID3869
BID3993,AID1511
BID3994,AID2204
BID3994,AID3741
BID3995,AID3835
BID3995,AID5276
BID3996,AID4308
BID3997,AID4405
BID3997,AID5363
BID3998,AID1021
BID3999,AID2333
BID3999,AID2662
BID4000,AID1715
BID4000,AID618
