"DRQID","BGRID"
"drqid114","bgrid9891"
"drqid114","bgrid4638"
"drqid114","bgrid4790"
"drqid115","bgrid1779"
"drqid115","bgrid8137"
"drqid115","bgrid8528"
"drqid115","bgrid963"
"drqid116","bgrid5347"
"drqid116","bgrid8259"
"drqid116","bgrid3187"
"drqid116","bgrid5724"
"drqid116","bgrid11110"
"drqid116","bgrid50"
"drqid116","bgrid6507"
"drqid116","bgrid10166"
"drqid116","bgrid11135"
"drqid116","bgrid11209"
"drqid117","bgrid3442"
"drqid117","bgrid12183"
"drqid117","bgrid12515"
"drqid117","bgrid12997"
"drqid117","bgrid5853"
"drqid117","bgrid11308"
"drqid117","bgrid2868"
"drqid117","bgrid5923"
"drqid117","bgrid10230"
"drqid117","bgrid10364"
"drqid117","bgrid11484"
"drqid118","bgrid2186"
"drqid118","bgrid8802"
"drqid118","bgrid12186"
"drqid119","bgrid12202"
"drqid119","bgrid4559"
"drqid119","bgrid6128"
"drqid119","bgrid10162"
"drqid120","bgrid5951"
"drqid120","bgrid6077"
"drqid120","bgrid10319"
"drqid120","bgrid223"
"drqid120","bgrid9970"
"drqid120","bgrid11456"
"drqid120","bgrid3614"
"drqid120","bgrid3795"
"drqid120","bgrid10221"
"drqid120","bgrid11768"
"drqid121","bgrid2984"
"drqid121","bgrid11455"
"drqid122","bgrid2533"
"drqid122","bgrid9249"
"drqid122","bgrid12358"
"drqid122","bgrid4145"
"drqid122","bgrid5384"
"drqid122","bgrid6131"
"drqid122","bgrid9923"
"drqid122","bgrid11077"
"drqid122","bgrid5024"
"drqid122","bgrid8754"
"drqid122","bgrid10259"
"drqid122","bgrid5259"
"drqid122","bgrid8589"
"drqid122","bgrid9996"
"drqid123","bgrid1391"
"drqid123","bgrid5557"
"drqid123","bgrid2070"
"drqid123","bgrid8865"
"drqid123","bgrid10475"
"drqid123","bgrid4559"
"drqid123","bgrid6128"
"drqid123","bgrid10162"
"drqid123","bgrid2658"
"drqid123","bgrid2700"
"drqid123","bgrid3217"
"drqid123","bgrid3566"
"drqid123","bgrid9465"
"drqid124","bgrid3816"
"drqid124","bgrid518"
"drqid124","bgrid2047"
"drqid124","bgrid9673"
"drqid125","bgrid11003"
"drqid125","bgrid5291"
"drqid125","bgrid6209"
"drqid125","bgrid8218"
"drqid126","bgrid4121"
"drqid126","bgrid5531"
"drqid126","bgrid7299"
"drqid127","bgrid4419"
"drqid127","bgrid6353"
"drqid127","bgrid7781"
"drqid127","bgrid11591"
"drqid127","bgrid5439"
"drqid127","bgrid5642"
"drqid128","bgrid2852"
"drqid128","bgrid10792"
"drqid128","bgrid12230"
"drqid128","bgrid1892"
"drqid128","bgrid94"
"drqid128","bgrid1563"
"drqid128","bgrid2197"
"drqid129","bgrid11250"
"drqid129","bgrid11482"
"drqid129","bgrid11660"
"drqid130","bgrid9199"
"drqid130","bgrid12039"
"drqid130","bgrid11024"
"drqid130","bgrid3805"
"drqid130","bgrid4479"
"drqid130","bgrid5452"
"drqid130","bgrid10622"
"drqid130","bgrid11518"
"drqid130","bgrid11537"
"drqid131","bgrid6891"
"drqid131","bgrid1382"
"drqid131","bgrid10153"
"drqid131","bgrid5092"
"drqid131","bgrid6745"
"drqid131","bgrid107"
"drqid131","bgrid1058"
"drqid131","bgrid1195"
"drqid131","bgrid11283"
"drqid132","bgrid248"
"drqid132","bgrid1001"
"drqid132","bgrid12409"
"drqid132","bgrid2825"
"drqid132","bgrid5328"
"drqid132","bgrid555"
"drqid132","bgrid8647"
"drqid132","bgrid2530"
"drqid132","bgrid9978"
"drqid132","bgrid2"
"drqid132","bgrid2748"
"drqid132","bgrid4375"
"drqid132","bgrid8920"
"drqid132","bgrid10980"
"drqid132","bgrid4696"
"drqid132","bgrid3619"
"drqid132","bgrid10496"
"drqid132","bgrid12718"
"drqid132","bgrid2331"
"drqid132","bgrid9847"
"drqid132","bgrid3994"
"drqid132","bgrid9569"
"drqid132","bgrid3909"
"drqid132","bgrid9012"
"drqid132","bgrid1832"
"drqid132","bgrid10146"
"drqid133","bgrid3067"
"drqid134","bgrid6313"
"drqid134","bgrid6609"
"drqid134","bgrid5247"
"drqid135","bgrid11052"
"drqid135","bgrid10661"
"drqid135","bgrid6712"
"drqid135","bgrid7672"
"drqid135","bgrid12303"
"drqid136","bgrid2163"
"drqid138","bgrid9464"
"drqid138","bgrid9787"
"drqid138","bgrid9352"
"drqid138","bgrid3974"
"drqid138","bgrid7893"
"drqid139","bgrid3692"
"drqid139","bgrid6214"
"drqid139","bgrid11835"
"drqid139","bgrid12233"
"drqid139","bgrid6782"
"drqid139","bgrid8026"
"drqid139","bgrid6533"
"drqid139","bgrid7947"
"drqid139","bgrid10040"
"drqid139","bgrid11405"
"drqid140","bgrid6041"
"drqid140","bgrid10362"
"drqid140","bgrid5129"
"drqid140","bgrid5163"
"drqid140","bgrid971"
"drqid140","bgrid10709"
"drqid140","bgrid2391"
"drqid140","bgrid8065"
"drqid141","bgrid10998"
"drqid141","bgrid12836"
"drqid141","bgrid279"
"drqid141","bgrid10755"
"drqid142","bgrid500"
"drqid142","bgrid8201"
"drqid142","bgrid2202"
"drqid142","bgrid3274"
"drqid142","bgrid6309"
"drqid142","bgrid10426"
"drqid142","bgrid10806"
"drqid142","bgrid394"
"drqid142","bgrid5000"
"drqid142","bgrid3944"
"drqid142","bgrid5638"
"drqid142","bgrid11595"
"drqid143","bgrid1734"
"drqid143","bgrid8846"
"drqid143","bgrid2037"
"drqid143","bgrid6055"
"drqid143","bgrid8766"
"drqid144","bgrid447"
"drqid144","bgrid854"
"drqid144","bgrid10050"
"drqid144","bgrid12864"
"drqid144","bgrid6869"
"drqid144","bgrid10381"
"drqid144","bgrid1841"
"drqid144","bgrid1598"
"drqid144","bgrid3448"
"drqid145","bgrid4816"
"drqid145","bgrid1071"
"drqid145","bgrid1347"
"drqid145","bgrid5311"
"drqid145","bgrid9521"
"drqid145","bgrid5236"
"drqid145","bgrid6523"
"drqid145","bgrid10848"
"drqid146","bgrid2257"
"drqid146","bgrid12292"
"drqid146","bgrid4796"
"drqid146","bgrid9610"
"drqid146","bgrid11198"
"drqid146","bgrid12050"
"drqid146","bgrid12775"
"drqid146","bgrid2096"
"drqid146","bgrid5629"
"drqid146","bgrid12988"
"drqid147","bgrid7350"
"drqid147","bgrid1707"
"drqid147","bgrid6345"
"drqid147","bgrid12006"
"drqid147","bgrid1518"
"drqid147","bgrid2539"
"drqid147","bgrid4610"
"drqid147","bgrid7809"
"drqid148","bgrid3903"
"drqid148","bgrid4510"
"drqid148","bgrid4396"
"drqid149","bgrid1590"
"drqid149","bgrid3515"
"drqid149","bgrid3124"
"drqid149","bgrid5657"
"drqid149","bgrid8070"
"drqid149","bgrid10710"
"drqid149","bgrid12417"
"drqid150","bgrid1422"
"drqid150","bgrid4134"
"drqid150","bgrid7435"
"drqid150","bgrid8866"
"drqid150","bgrid9773"
"drqid151","bgrid11261"
"drqid152","bgrid12544"
"drqid153","bgrid4815"
"drqid153","bgrid9557"
"drqid153","bgrid12377"
"drqid153","bgrid4166"
"drqid154","bgrid4846"
"drqid154","bgrid12299"
"drqid154","bgrid1562"
"drqid154","bgrid2783"
"drqid154","bgrid7275"
"drqid154","bgrid10308"
"drqid154","bgrid126"
"drqid154","bgrid821"
"drqid155","bgrid2319"
"drqid155","bgrid5050"
"drqid155","bgrid12929"
"drqid155","bgrid1199"
"drqid155","bgrid12128"
"drqid155","bgrid7283"
"drqid155","bgrid10015"
"drqid155","bgrid8079"
"drqid155","bgrid8577"
"drqid156","bgrid4588"
"drqid156","bgrid5584"
"drqid156","bgrid5648"
"drqid157","bgrid3631"
"drqid157","bgrid8580"
"drqid157","bgrid11059"
"drqid157","bgrid11243"
"drqid157","bgrid2452"
"drqid157","bgrid3077"
"drqid157","bgrid7805"
"drqid157","bgrid2589"
"drqid157","bgrid8869"
"drqid157","bgrid9378"
"drqid157","bgrid4848"
"drqid158","bgrid11299"
"drqid158","bgrid1204"
"drqid158","bgrid2924"
"drqid158","bgrid4381"
"drqid158","bgrid6474"
"drqid159","bgrid5020"
"drqid159","bgrid3782"
"drqid159","bgrid7448"
"drqid159","bgrid10055"
"drqid159","bgrid7028"
"drqid159","bgrid11943"
"drqid160","bgrid11263"
"drqid160","bgrid12900"
"drqid160","bgrid10950"
"drqid160","bgrid816"
"drqid161","bgrid7960"
"drqid161","bgrid12375"
"drqid161","bgrid718"
"drqid161","bgrid8297"
"drqid161","bgrid8916"
"drqid161","bgrid11758"
"drqid161","bgrid3239"
"drqid161","bgrid738"
"drqid161","bgrid3112"
"drqid161","bgrid7624"
"drqid161","bgrid6360"
"drqid161","bgrid8145"
"drqid161","bgrid11461"
"drqid161","bgrid2637"
"drqid161","bgrid6150"
"drqid161","bgrid10583"
"drqid161","bgrid1741"
"drqid161","bgrid12461"
"drqid161","bgrid9033"
"drqid161","bgrid2737"
"drqid161","bgrid6711"
"drqid161","bgrid11863"
"drqid161","bgrid1213"
"drqid161","bgrid3878"
"drqid161","bgrid9105"
"drqid161","bgrid12493"
"drqid161","bgrid301"
"drqid161","bgrid7793"
"drqid161","bgrid229"
"drqid161","bgrid7468"
"drqid161","bgrid9170"
"drqid162","bgrid10839"
"drqid162","bgrid5454"
"drqid162","bgrid528"
"drqid162","bgrid4283"
"drqid162","bgrid8234"
"drqid162","bgrid8437"
"drqid162","bgrid11035"
"drqid162","bgrid12453"
"drqid162","bgrid1136"
"drqid162","bgrid8265"
"drqid163","bgrid2889"
"drqid163","bgrid9094"
"drqid163","bgrid7828"
"drqid163","bgrid8592"
"drqid163","bgrid4286"
"drqid163","bgrid5075"
"drqid163","bgrid10540"
"drqid163","bgrid2123"
"drqid163","bgrid6868"
"drqid163","bgrid10568"
"drqid163","bgrid177"
"drqid163","bgrid1913"
"drqid163","bgrid2138"
"drqid163","bgrid4861"
"drqid163","bgrid7832"
"drqid163","bgrid7532"
"drqid163","bgrid12401"
"drqid164","bgrid706"
"drqid164","bgrid4234"
"drqid164","bgrid7579"
"drqid165","bgrid421"
"drqid165","bgrid7508"
"drqid165","bgrid10901"
"drqid166","bgrid1597"
"drqid166","bgrid5827"
"drqid166","bgrid1765"
"drqid166","bgrid2918"
"drqid166","bgrid3573"
"drqid166","bgrid6451"
"drqid167","bgrid249"
"drqid167","bgrid11826"
"drqid167","bgrid9997"
"drqid167","bgrid5355"
"drqid167","bgrid6040"
"drqid167","bgrid12164"
"drqid168","bgrid2407"
"drqid168","bgrid11881"
"drqid169","bgrid5449"
"drqid169","bgrid8777"
"drqid169","bgrid12131"
"drqid169","bgrid3626"
"drqid169","bgrid5614"
"drqid169","bgrid12164"
"drqid169","bgrid12147"
"drqid169","bgrid7409"
"drqid170","bgrid3163"
"drqid170","bgrid11134"
"drqid170","bgrid4299"
"drqid170","bgrid1309"
"drqid170","bgrid8409"
"drqid170","bgrid12564"
"drqid170","bgrid12719"
"drqid170","bgrid8995"
"drqid170","bgrid8572"
"drqid170","bgrid12991"
"drqid171","bgrid4365"
"drqid171","bgrid11180"
"drqid171","bgrid1887"
"drqid171","bgrid1644"
"drqid172","bgrid2078"
"drqid172","bgrid2506"
"drqid172","bgrid2129"
"drqid172","bgrid8378"
"drqid172","bgrid2323"
"drqid173","bgrid6854"
"drqid173","bgrid1463"
"drqid173","bgrid3484"
"drqid173","bgrid10504"
"drqid174","bgrid4556"
"drqid174","bgrid7851"
"drqid174","bgrid10025"
"drqid174","bgrid6062"
"drqid174","bgrid4579"
"drqid174","bgrid5242"
"drqid174","bgrid12545"
"drqid175","bgrid10187"
"drqid175","bgrid9784"
"drqid175","bgrid12811"
"drqid175","bgrid3685"
"drqid175","bgrid7875"
"drqid175","bgrid7453"
"drqid175","bgrid10914"
"drqid175","bgrid3013"
"drqid175","bgrid3777"
"drqid175","bgrid10578"
"drqid175","bgrid11529"
"drqid175","bgrid12796"
"drqid176","bgrid1162"
"drqid176","bgrid3005"
"drqid176","bgrid4720"
"drqid176","bgrid4868"
"drqid176","bgrid12473"
"drqid176","bgrid12630"
"drqid177","bgrid7329"
"drqid177","bgrid9173"
"drqid177","bgrid10430"
"drqid178","bgrid3004"
"drqid179","bgrid11330"
"drqid179","bgrid1996"
"drqid179","bgrid11477"
"drqid179","bgrid9612"
"drqid179","bgrid10155"
"drqid179","bgrid108"
"drqid179","bgrid12184"
"drqid180","bgrid9811"
"drqid180","bgrid10052"
"drqid180","bgrid9693"
"drqid180","bgrid11823"
"drqid180","bgrid12352"
"drqid180","bgrid9122"
"drqid180","bgrid3979"
"drqid180","bgrid4664"
"drqid180","bgrid9466"
"drqid180","bgrid3466"
"drqid180","bgrid52"
"drqid180","bgrid578"
"drqid180","bgrid2277"
"drqid180","bgrid4675"
"drqid180","bgrid9872"
"drqid180","bgrid12121"
"drqid180","bgrid1550"
"drqid180","bgrid2772"
"drqid180","bgrid3150"
"drqid180","bgrid8776"
"drqid180","bgrid12968"
"drqid180","bgrid6163"
"drqid180","bgrid2178"
"drqid180","bgrid10411"
"drqid180","bgrid11507"
"drqid180","bgrid7801"
"drqid180","bgrid9825"
"drqid180","bgrid12291"
"drqid180","bgrid6785"
"drqid180","bgrid10389"
"drqid180","bgrid5010"
"drqid181","bgrid2359"
"drqid181","bgrid8038"
"drqid181","bgrid11099"
"drqid181","bgrid12334"
"drqid181","bgrid4444"
"drqid181","bgrid5062"
"drqid181","bgrid8198"
"drqid181","bgrid12740"
"drqid182","bgrid4846"
"drqid182","bgrid12299"
"drqid182","bgrid7408"
"drqid182","bgrid10428"
"drqid182","bgrid10560"
"drqid182","bgrid11743"
"drqid183","bgrid11226"
"drqid183","bgrid2653"
"drqid184","bgrid194"
"drqid184","bgrid5337"
"drqid184","bgrid6294"
"drqid184","bgrid6466"
"drqid184","bgrid9456"
"drqid184","bgrid11488"
"drqid184","bgrid7159"
"drqid185","bgrid12188"
"drqid185","bgrid1990"
"drqid185","bgrid10494"
"drqid185","bgrid11822"
"drqid186","bgrid979"
"drqid186","bgrid2183"
"drqid186","bgrid12924"
"drqid186","bgrid2004"
"drqid186","bgrid3361"
"drqid186","bgrid7037"
"drqid186","bgrid2972"
"drqid186","bgrid5398"
"drqid187","bgrid2526"
"drqid187","bgrid10965"
"drqid187","bgrid4596"
"drqid187","bgrid12081"
"drqid187","bgrid276"
"drqid187","bgrid6480"
"drqid187","bgrid9256"
"drqid188","bgrid361"
"drqid188","bgrid2150"
"drqid188","bgrid3125"
"drqid188","bgrid3679"
"drqid188","bgrid5480"
"drqid189","bgrid9693"
"drqid189","bgrid11823"
"drqid189","bgrid12352"
"drqid189","bgrid6482"
"drqid189","bgrid7567"
"drqid189","bgrid10172"
"drqid189","bgrid2449"
"drqid189","bgrid5845"
"drqid189","bgrid6698"
"drqid189","bgrid10180"
"drqid189","bgrid8341"
"drqid189","bgrid9926"
"drqid190","bgrid486"
"drqid190","bgrid2355"
"drqid190","bgrid4581"
"drqid190","bgrid10926"
"drqid190","bgrid12094"
"drqid190","bgrid5648"
"drqid190","bgrid7257"
"drqid191","bgrid3579"
"drqid191","bgrid7148"
"drqid191","bgrid10031"
"drqid191","bgrid12839"
"drqid191","bgrid12181"
"drqid191","bgrid6459"
"drqid191","bgrid5990"
"drqid191","bgrid11825"
"drqid191","bgrid9154"
"drqid192","bgrid239"
"drqid192","bgrid6389"
"drqid192","bgrid7819"
"drqid192","bgrid9046"
"drqid192","bgrid9160"
"drqid193","bgrid5938"
"drqid193","bgrid7368"
"drqid193","bgrid7513"
"drqid193","bgrid8343"
"drqid193","bgrid10744"
"drqid193","bgrid8955"
"drqid194","bgrid527"
"drqid194","bgrid5349"
"drqid194","bgrid8538"
"drqid195","bgrid3847"
"drqid195","bgrid8730"
"drqid195","bgrid5581"
"drqid195","bgrid9421"
"drqid195","bgrid9449"
"drqid195","bgrid3982"
"drqid196","bgrid3041"
"drqid196","bgrid5276"
"drqid196","bgrid1516"
"drqid197","bgrid3007"
"drqid197","bgrid8143"
"drqid197","bgrid11858"
"drqid197","bgrid2700"
"drqid197","bgrid5126"
"drqid197","bgrid8852"
"drqid197","bgrid2372"
"drqid198","bgrid9716"
"drqid198","bgrid12178"
"drqid199","bgrid5567"
"drqid199","bgrid9678"
"drqid199","bgrid11559"
"drqid199","bgrid11047"
"drqid199","bgrid9329"
"drqid199","bgrid11268"
"drqid200","bgrid619"
"drqid200","bgrid836"
"drqid200","bgrid3140"
"drqid200","bgrid10096"
"drqid200","bgrid6566"
"drqid200","bgrid4706"
"drqid200","bgrid12"
"drqid200","bgrid3999"
"drqid200","bgrid11874"
"drqid200","bgrid11171"
"drqid201","bgrid10505"
"drqid201","bgrid10809"
"drqid201","bgrid3205"
"drqid201","bgrid5051"
"drqid201","bgrid4876"
"drqid201","bgrid6001"
"drqid201","bgrid6470"
"drqid201","bgrid8377"
"drqid201","bgrid10549"
"drqid201","bgrid11485"
"drqid201","bgrid4579"
"drqid202","bgrid3602"
"drqid202","bgrid5978"
"drqid202","bgrid10400"
"drqid202","bgrid1346"
"drqid202","bgrid3321"
"drqid202","bgrid4086"
"drqid202","bgrid6315"
"drqid202","bgrid11540"
"drqid202","bgrid4108"
"drqid202","bgrid4689"
"drqid202","bgrid7813"
"drqid202","bgrid10556"
"drqid202","bgrid10845"
"drqid202","bgrid10943"
"drqid202","bgrid11217"
"drqid202","bgrid8895"
"drqid202","bgrid9916"
"drqid202","bgrid1296"
"drqid202","bgrid3615"
"drqid202","bgrid5984"
"drqid202","bgrid12210"
"drqid203","bgrid3809"
"drqid203","bgrid9484"
"drqid203","bgrid12980"
"drqid203","bgrid11394"
"drqid204","bgrid9745"
"drqid204","bgrid5190"
"drqid204","bgrid11635"
"drqid204","bgrid12932"
"drqid204","bgrid12039"
"drqid205","bgrid3623"
"drqid205","bgrid6928"
"drqid205","bgrid11855"
"drqid205","bgrid6635"
"drqid205","bgrid3374"
"drqid205","bgrid3705"
"drqid205","bgrid9233"
"drqid205","bgrid12604"
"drqid205","bgrid3156"
"drqid205","bgrid3972"
"drqid205","bgrid5102"
"drqid205","bgrid11930"
"drqid205","bgrid9781"
"drqid205","bgrid10105"
"drqid205","bgrid5767"
"drqid205","bgrid11957"
"drqid205","bgrid12198"
"drqid205","bgrid6368"
"drqid205","bgrid2356"
"drqid205","bgrid8432"
"drqid205","bgrid6377"
"drqid205","bgrid10458"
"drqid205","bgrid5393"
"drqid205","bgrid7766"
"drqid205","bgrid864"
"drqid205","bgrid10428"
"drqid205","bgrid3850"
"drqid205","bgrid6116"
"drqid205","bgrid3234"
"drqid205","bgrid8537"
"drqid206","bgrid2764"
"drqid206","bgrid9940"
"drqid206","bgrid9943"
"drqid206","bgrid10970"
"drqid206","bgrid12197"
"drqid206","bgrid6152"
"drqid206","bgrid8053"
"drqid206","bgrid10072"
"drqid206","bgrid2095"
"drqid206","bgrid6038"
"drqid206","bgrid9185"
"drqid206","bgrid12067"
"drqid207","bgrid646"
"drqid207","bgrid2584"
"drqid207","bgrid6515"
"drqid207","bgrid486"
"drqid207","bgrid2355"
"drqid207","bgrid4581"
"drqid207","bgrid10926"
"drqid207","bgrid12094"
"drqid207","bgrid49"
"drqid207","bgrid4147"
"drqid207","bgrid9875"
"drqid207","bgrid12989"
"drqid207","bgrid5360"
"drqid207","bgrid5815"
"drqid207","bgrid9770"
"drqid207","bgrid8786"
"drqid208","bgrid2176"
"drqid208","bgrid2264"
"drqid208","bgrid8281"
"drqid208","bgrid10071"
"drqid208","bgrid12606"
"drqid208","bgrid2544"
"drqid208","bgrid2468"
"drqid208","bgrid3644"
"drqid208","bgrid4555"
"drqid208","bgrid9799"
"drqid208","bgrid2392"
"drqid209","bgrid772"
"drqid209","bgrid7934"
"drqid209","bgrid12158"
"drqid209","bgrid4947"
"drqid209","bgrid8075"
"drqid209","bgrid8796"
"drqid209","bgrid984"
"drqid209","bgrid7301"
"drqid210","bgrid5994"
"drqid211","bgrid10246"
"drqid211","bgrid11753"
"drqid211","bgrid8206"
"drqid211","bgrid9635"
"drqid211","bgrid12842"
"drqid212","bgrid2889"
"drqid212","bgrid9094"
"drqid212","bgrid1167"
"drqid212","bgrid6349"
"drqid212","bgrid7706"
"drqid212","bgrid7924"
"drqid212","bgrid1235"
"drqid212","bgrid3687"
"drqid212","bgrid5008"
"drqid212","bgrid160"
"drqid212","bgrid2189"
"drqid212","bgrid4731"
"drqid212","bgrid7941"
"drqid212","bgrid8352"
"drqid213","bgrid1472"
"drqid213","bgrid7136"
"drqid213","bgrid10678"
"drqid213","bgrid2058"
"drqid214","bgrid856"
"drqid214","bgrid8613"
"drqid214","bgrid10154"
"drqid214","bgrid1604"
"drqid214","bgrid6058"
"drqid214","bgrid7015"
"drqid215","bgrid1405"
"drqid215","bgrid6546"
"drqid215","bgrid11468"
"drqid216","bgrid8780"
"drqid217","bgrid1091"
"drqid217","bgrid12043"
"drqid217","bgrid620"
"drqid218","bgrid5189"
"drqid218","bgrid5727"
"drqid218","bgrid8899"
"drqid218","bgrid5221"
"drqid218","bgrid9560"
"drqid219","bgrid5240"
"drqid219","bgrid11156"
"drqid219","bgrid1121"
"drqid220","bgrid147"
"drqid220","bgrid1072"
"drqid220","bgrid6564"
"drqid220","bgrid11845"
"drqid220","bgrid8345"
"drqid220","bgrid3819"
"drqid220","bgrid3826"
"drqid220","bgrid9482"
"drqid220","bgrid4134"
"drqid220","bgrid4688"
"drqid221","bgrid4244"
"drqid221","bgrid8879"
"drqid221","bgrid8999"
"drqid221","bgrid1228"
"drqid221","bgrid4274"
"drqid222","bgrid902"
"drqid222","bgrid1552"
"drqid222","bgrid8258"
"drqid222","bgrid2990"
"drqid222","bgrid6420"
"drqid222","bgrid7777"
"drqid222","bgrid1302"
"drqid222","bgrid10662"
"drqid222","bgrid12617"
"drqid223","bgrid9823"
"drqid223","bgrid1107"
"drqid223","bgrid8989"
"drqid223","bgrid12167"
"drqid223","bgrid5199"
"drqid223","bgrid9930"
"drqid224","bgrid6886"
"drqid224","bgrid3903"
"drqid224","bgrid6067"
"drqid224","bgrid7950"
"drqid224","bgrid6049"
"drqid224","bgrid9128"
"drqid225","bgrid2587"
"drqid225","bgrid4334"
"drqid225","bgrid1137"
"drqid225","bgrid2534"
"drqid225","bgrid2769"
"drqid226","bgrid8522"
"drqid226","bgrid10017"
"drqid227","bgrid5992"
"drqid228","bgrid10564"
"drqid229","bgrid8932"
"drqid229","bgrid9544"
"drqid230","bgrid6720"
"drqid230","bgrid7463"
"drqid230","bgrid8447"
"drqid231","bgrid2032"
"drqid231","bgrid11574"
"drqid232","bgrid8668"
"drqid233","bgrid628"
"drqid233","bgrid11560"
"drqid233","bgrid1092"
"drqid233","bgrid7147"
"drqid233","bgrid9461"
"drqid234","bgrid9240"
"drqid234","bgrid9992"
"drqid234","bgrid9396"
"drqid234","bgrid560"
"drqid234","bgrid2008"
"drqid234","bgrid8087"
"drqid235","bgrid5168"
"drqid235","bgrid9151"
"drqid236","bgrid1236"
"drqid236","bgrid11482"
"drqid237","bgrid6592"
"drqid237","bgrid12422"
"drqid237","bgrid2559"
"drqid237","bgrid6378"
"drqid237","bgrid12697"
"drqid239","bgrid4187"
"drqid239","bgrid7684"
"drqid239","bgrid10368"
"drqid239","bgrid3642"
"drqid239","bgrid10991"
"drqid239","bgrid5082"
"drqid239","bgrid11476"
"drqid239","bgrid10349"
"drqid239","bgrid11241"
"drqid239","bgrid12044"
"drqid239","bgrid6584"
"drqid239","bgrid8975"
"drqid239","bgrid5158"
"drqid239","bgrid6265"
"drqid239","bgrid8781"
"drqid239","bgrid9739"
"drqid239","bgrid2483"
"drqid239","bgrid5393"
"drqid239","bgrid584"
"drqid239","bgrid3113"
"drqid239","bgrid11463"
"drqid240","bgrid1594"
"drqid240","bgrid12079"
"drqid240","bgrid12435"
"drqid240","bgrid2908"
"drqid240","bgrid4533"
"drqid240","bgrid6402"
"drqid241","bgrid6716"
"drqid241","bgrid7892"
"drqid241","bgrid8088"
"drqid241","bgrid8401"
"drqid241","bgrid12849"
"drqid241","bgrid12380"
"drqid241","bgrid12635"
"drqid241","bgrid6385"
"drqid241","bgrid8006"
"drqid241","bgrid12213"
"drqid242","bgrid4368"
"drqid242","bgrid10036"
"drqid242","bgrid11519"
"drqid243","bgrid2262"
"drqid243","bgrid8422"
"drqid243","bgrid8747"
"drqid243","bgrid9783"
"drqid243","bgrid5388"
"drqid244","bgrid6958"
"drqid244","bgrid9756"
"drqid245","bgrid12479"
"drqid245","bgrid9270"
"drqid245","bgrid11025"
"drqid245","bgrid8951"
"drqid245","bgrid9830"
"drqid245","bgrid10569"
"drqid245","bgrid2278"
"drqid245","bgrid4729"
"drqid245","bgrid8914"
"drqid246","bgrid2068"
"drqid246","bgrid9443"
"drqid246","bgrid11000"
"drqid246","bgrid11618"
"drqid246","bgrid4929"
"drqid247","bgrid8155"
"drqid247","bgrid1197"
"drqid247","bgrid10984"
"drqid247","bgrid11763"
"drqid247","bgrid9639"
"drqid247","bgrid149"
"drqid247","bgrid1350"
"drqid247","bgrid4319"
"drqid247","bgrid9801"
"drqid247","bgrid11512"
"drqid247","bgrid12077"
"drqid247","bgrid5536"
"drqid247","bgrid5976"
"drqid247","bgrid3194"
"drqid247","bgrid4367"
"drqid247","bgrid4626"
"drqid247","bgrid10995"
"drqid247","bgrid4223"
"drqid247","bgrid6915"
"drqid247","bgrid9465"
"drqid247","bgrid6429"
"drqid247","bgrid12402"
"drqid247","bgrid5973"
"drqid247","bgrid10499"
"drqid247","bgrid64"
"drqid247","bgrid11109"
"drqid247","bgrid5278"
"drqid247","bgrid6643"
"drqid247","bgrid8966"
"drqid247","bgrid9235"
"drqid247","bgrid10945"
"drqid247","bgrid11411"
"drqid248","bgrid2668"
"drqid248","bgrid3020"
"drqid249","bgrid3977"
"drqid249","bgrid1466"
"drqid249","bgrid4610"
"drqid249","bgrid6083"
"drqid249","bgrid8333"
"drqid249","bgrid12553"
"drqid249","bgrid142"
"drqid250","bgrid7527"
"drqid250","bgrid9353"
"drqid250","bgrid8869"
"drqid250","bgrid11121"
"drqid250","bgrid11963"
"drqid251","bgrid2427"
"drqid251","bgrid7621"
"drqid251","bgrid11601"
"drqid252","bgrid1633"
"drqid252","bgrid11790"
"drqid252","bgrid3690"
"drqid252","bgrid7607"
"drqid253","bgrid8628"
"drqid253","bgrid9036"
"drqid253","bgrid946"
"drqid253","bgrid1378"
"drqid253","bgrid4137"
"drqid253","bgrid5172"
"drqid253","bgrid5286"
"drqid254","bgrid8179"
"drqid254","bgrid11006"
"drqid254","bgrid3207"
"drqid255","bgrid7723"
"drqid255","bgrid9411"
"drqid255","bgrid2117"
"drqid255","bgrid5506"
"drqid256","bgrid7929"
"drqid256","bgrid6897"
"drqid256","bgrid4721"
"drqid256","bgrid6940"
"drqid256","bgrid10817"
"drqid256","bgrid6249"
"drqid256","bgrid7374"
"drqid256","bgrid3286"
"drqid256","bgrid5088"
"drqid256","bgrid11251"
"drqid256","bgrid7075"
"drqid256","bgrid7323"
"drqid256","bgrid11913"
"drqid256","bgrid10780"
