"ID","SUBCOMPONENTID"
"R5.8.0(1)","SCP5135"
"R5.8.0(1)","SCP5302"
"R5.8.0(1)","SCP5557"
"R5.8.0(1)","SCP6952"
"R5.8.0(1)","SCP7289"
"R5.8.0(1)","SCP7348"
"R5.8.0(1)","SCP7489"
"R5.8.0(1)","SCP7888"
"R5.8.0(1)","SCP8440"
"R5.8.0(1)","SCP8870"
"R5.8.0(1)","SCP9272"
"R5.8.0(1)","SCP10105"
"R5.8.0(1)","SCP10263"
"R5.8.0(1)","SCP11346"
"R5.8.0(1)","SCP11455"
"R5.8.0(1)","SCP11913"
"R5.8.0(1)","SCP13683"
"R5.8.0(1)","SCP13743"
"R5.8.0(1)","SCP14059"
"R5.8.0(1)","SCP14994"
"R6.2.0(8)","SCP508"
"R6.2.0(8)","SCP554"
"R6.2.0(8)","SCP563"
"R6.2.0(8)","SCP834"
"R6.2.0(8)","SCP908"
"R6.2.0(8)","SCP1782"
"R6.2.0(8)","SCP1960"
"R6.2.0(8)","SCP1981"
"R6.2.0(8)","SCP2218"
"R6.2.0(8)","SCP2392"
"R6.2.0(8)","SCP2488"
"R6.2.0(8)","SCP3111"
"R6.2.0(8)","SCP3118"
"R6.2.0(8)","SCP3295"
"R6.2.0(8)","SCP4925"
"R6.2.0(8)","SCP5046"
"R6.2.0(8)","SCP5135"
"R6.2.0(8)","SCP5302"
"R6.2.0(8)","SCP5557"
"R6.2.0(8)","SCP6952"
"R6.2.0(8)","SCP7289"
"R6.2.0(8)","SCP7348"
"R6.2.0(8)","SCP7489"
"R6.2.0(8)","SCP7888"
"R6.2.0(8)","SCP8440"
"R6.2.0(8)","SCP8870"
"R6.2.0(8)","SCP9272"
"R6.2.0(8)","SCP10105"
"R6.2.0(8)","SCP10263"
"R6.2.0(8)","SCP11346"
"R6.2.0(8)","SCP11455"
"R6.2.0(8)","SCP11913"
"R6.2.0(8)","SCP13683"
"R6.2.0(8)","SCP13743"
"R6.2.0(8)","SCP14059"
"R6.2.0(8)","SCP14994"
"R5.9.0(6)","SCP624"
"R5.9.0(6)","SCP972"
"R5.9.0(6)","SCP1694"
"R5.9.0(6)","SCP2164"
"R5.9.0(6)","SCP2169"
"R5.9.0(6)","SCP2522"
"R5.9.0(6)","SCP3124"
"R5.9.0(6)","SCP3258"
"R5.9.0(6)","SCP3568"
"R5.9.0(6)","SCP3607"
"R5.9.0(6)","SCP4750"
"R5.9.0(6)","SCP5327"
"R5.9.0(6)","SCP5552"
"R5.9.0(6)","SCP5889"
"R5.9.0(6)","SCP5967"
"R5.9.0(6)","SCP6118"
"R5.9.0(6)","SCP6163"
"R5.9.0(6)","SCP6238"
"R5.9.0(6)","SCP7028"
"R5.9.0(6)","SCP8512"
"R5.9.0(6)","SCP9395"
"R5.9.0(6)","SCP9698"
"R5.9.0(6)","SCP9710"
"R5.9.0(6)","SCP10369"
"R5.9.0(6)","SCP10415"
"R5.9.0(6)","SCP10813"
"R5.9.0(6)","SCP10935"
"R5.9.0(6)","SCP11067"
"R5.9.0(6)","SCP11100"
"R5.9.0(6)","SCP12091"
"R5.9.0(6)","SCP12325"
"R5.9.0(6)","SCP12335"
"R5.9.0(6)","SCP12517"
"R5.9.0(6)","SCP13814"
"R5.9.0(6)","SCP13985"
"R5.9.0(6)","SCP14456"
"R5.9.0(6)","SCP14691"
"R5.9.0(6)","SCP14857"
"R5.1.0(1)","SCP624"
"R5.1.0(1)","SCP972"
"R5.1.0(1)","SCP1694"
"R5.1.0(1)","SCP2164"
"R5.1.0(1)","SCP2169"
"R5.1.0(1)","SCP2522"
"R5.1.0(1)","SCP3124"
"R5.1.0(1)","SCP3258"
"R5.1.0(1)","SCP3568"
"R5.1.0(1)","SCP3607"
"R5.1.0(1)","SCP4750"
"R5.1.0(1)","SCP5327"
"R5.1.0(1)","SCP5552"
"R5.1.0(1)","SCP5889"
"R5.1.0(1)","SCP5967"
"R5.1.0(1)","SCP6118"
"R5.1.0(1)","SCP6163"
"R5.1.0(1)","SCP6238"
"R5.1.0(1)","SCP7028"
"R5.1.0(1)","SCP8512"
"R5.1.0(1)","SCP9395"
"R5.1.0(1)","SCP9698"
"R5.1.0(1)","SCP9710"
"R5.1.0(1)","SCP10369"
"R5.1.0(1)","SCP10415"
"R5.1.0(1)","SCP10813"
"R5.1.0(1)","SCP10935"
"R5.1.0(1)","SCP11067"
"R5.1.0(1)","SCP11100"
"R5.1.0(1)","SCP12091"
"R5.1.0(1)","SCP12325"
"R5.1.0(1)","SCP12335"
"R5.1.0(1)","SCP12517"
"R5.1.0(1)","SCP13814"
"R5.1.0(1)","SCP13985"
"R5.1.0(1)","SCP14456"
"R5.1.0(1)","SCP14691"
"R5.1.0(1)","SCP14857"
"R6.4.0(1)","SCP624"
"R6.4.0(1)","SCP972"
"R6.4.0(1)","SCP1694"
"R6.4.0(1)","SCP2164"
"R6.4.0(1)","SCP2169"
"R6.4.0(1)","SCP2522"
"R6.4.0(1)","SCP3124"
"R6.4.0(1)","SCP3258"
"R6.4.0(1)","SCP3568"
"R6.4.0(1)","SCP3607"
"R6.4.0(1)","SCP4750"
"R6.4.0(1)","SCP5327"
"R6.4.0(1)","SCP5552"
"R6.4.0(1)","SCP5889"
"R6.4.0(1)","SCP5967"
"R6.4.0(1)","SCP6118"
"R6.4.0(1)","SCP6163"
"R6.4.0(1)","SCP6238"
"R6.4.0(1)","SCP7028"
"R6.4.0(1)","SCP8512"
"R6.4.0(1)","SCP9395"
"R6.4.0(1)","SCP9698"
"R6.4.0(1)","SCP9710"
"R6.4.0(1)","SCP10369"
"R6.4.0(1)","SCP10415"
"R6.4.0(1)","SCP10813"
"R6.4.0(1)","SCP10935"
"R6.4.0(1)","SCP11067"
"R6.4.0(1)","SCP11100"
"R6.4.0(1)","SCP12091"
"R6.4.0(1)","SCP12325"
"R6.4.0(1)","SCP12335"
"R6.4.0(1)","SCP12517"
"R6.4.0(1)","SCP13814"
"R6.4.0(1)","SCP13985"
"R6.4.0(1)","SCP14456"
"R6.4.0(1)","SCP14691"
"R6.4.0(1)","SCP14857"
"R5.7.0(5)","SCP447"
"R5.7.0(5)","SCP604"
"R5.7.0(5)","SCP699"
"R5.7.0(5)","SCP757"
"R5.7.0(5)","SCP822"
"R5.7.0(5)","SCP966"
"R5.7.0(5)","SCP1499"
"R5.7.0(5)","SCP1754"
"R5.7.0(5)","SCP1933"
"R5.7.0(5)","SCP2073"
"R5.7.0(5)","SCP2204"
"R5.7.0(5)","SCP2368"
"R5.7.0(5)","SCP3042"
"R5.7.0(5)","SCP3223"
"R5.7.0(5)","SCP3230"
"R5.7.0(5)","SCP3470"
"R5.7.0(5)","SCP3811"
"R5.7.0(5)","SCP4062"
"R5.7.0(5)","SCP4382"
"R5.7.0(5)","SCP4608"
"R5.7.0(5)","SCP4944"
"R5.7.0(5)","SCP5238"
"R5.7.0(5)","SCP5295"
"R5.7.0(5)","SCP5435"
"R5.7.0(5)","SCP5515"
"R5.7.0(5)","SCP5571"
"R5.7.0(5)","SCP6171"
"R5.7.0(5)","SCP6997"
"R5.7.0(5)","SCP7182"
"R5.7.0(5)","SCP7220"
"R5.7.0(5)","SCP7585"
"R5.7.0(5)","SCP7603"
"R5.7.0(5)","SCP8783"
"R5.7.0(5)","SCP8967"
"R5.7.0(5)","SCP9749"
"R5.7.0(5)","SCP10014"
"R5.7.0(5)","SCP10161"
"R5.7.0(5)","SCP10885"
"R5.7.0(5)","SCP10900"
"R5.7.0(5)","SCP11044"
"R5.7.0(5)","SCP11164"
"R5.7.0(5)","SCP11261"
"R5.7.0(5)","SCP11414"
"R5.7.0(5)","SCP13386"
"R5.7.0(5)","SCP13455"
"R5.7.0(5)","SCP14026"
"R5.7.0(5)","SCP14171"
"R5.7.0(5)","SCP14206"
"R5.7.0(5)","SCP14337"
"R5.7.0(5)","SCP14651"
"R6.3.0(9)","SCP447"
"R6.3.0(9)","SCP604"
"R6.3.0(9)","SCP699"
"R6.3.0(9)","SCP757"
"R6.3.0(9)","SCP822"
"R6.3.0(9)","SCP966"
"R6.3.0(9)","SCP1499"
"R6.3.0(9)","SCP1754"
"R6.3.0(9)","SCP1933"
"R6.3.0(9)","SCP2073"
"R6.3.0(9)","SCP2204"
"R6.3.0(9)","SCP2368"
"R6.3.0(9)","SCP3042"
"R6.3.0(9)","SCP3223"
"R6.3.0(9)","SCP3230"
"R6.3.0(9)","SCP3470"
"R6.3.0(9)","SCP3811"
"R6.3.0(9)","SCP4062"
"R6.3.0(9)","SCP4382"
"R6.3.0(9)","SCP4608"
"R6.3.0(9)","SCP4944"
"R6.3.0(9)","SCP5238"
"R6.3.0(9)","SCP5295"
"R6.3.0(9)","SCP5435"
"R6.3.0(9)","SCP5515"
"R6.3.0(9)","SCP5571"
"R6.3.0(9)","SCP6171"
"R6.3.0(9)","SCP6997"
"R6.3.0(9)","SCP7182"
"R6.3.0(9)","SCP7220"
"R6.3.0(9)","SCP7585"
"R6.3.0(9)","SCP7603"
"R6.3.0(9)","SCP8783"
"R6.3.0(9)","SCP8967"
"R6.3.0(9)","SCP9749"
"R6.3.0(9)","SCP10014"
"R6.3.0(9)","SCP10161"
"R6.3.0(9)","SCP10885"
"R6.3.0(9)","SCP10900"
"R6.3.0(9)","SCP11044"
"R6.3.0(9)","SCP11164"
"R6.3.0(9)","SCP11261"
"R6.3.0(9)","SCP11414"
"R6.3.0(9)","SCP13386"
"R6.3.0(9)","SCP13455"
"R6.3.0(9)","SCP14026"
"R6.3.0(9)","SCP14171"
"R6.3.0(9)","SCP14206"
"R6.3.0(9)","SCP14337"
"R6.3.0(9)","SCP14651"
"R6.4.0(7)","SCP447"
"R6.4.0(7)","SCP604"
"R6.4.0(7)","SCP699"
"R6.4.0(7)","SCP757"
"R6.4.0(7)","SCP822"
"R6.4.0(7)","SCP966"
"R6.4.0(7)","SCP1499"
"R6.4.0(7)","SCP1754"
"R6.4.0(7)","SCP1933"
"R6.4.0(7)","SCP2073"
"R6.4.0(7)","SCP2204"
"R6.4.0(7)","SCP2368"
"R6.4.0(7)","SCP3042"
"R6.4.0(7)","SCP3223"
"R6.4.0(7)","SCP3230"
"R6.4.0(7)","SCP3470"
"R6.4.0(7)","SCP3811"
"R6.4.0(7)","SCP4062"
"R6.4.0(7)","SCP4382"
"R6.4.0(7)","SCP4608"
"R6.4.0(7)","SCP4944"
"R6.4.0(7)","SCP5238"
"R6.4.0(7)","SCP5295"
"R6.4.0(7)","SCP5435"
"R6.4.0(7)","SCP5515"
"R6.4.0(7)","SCP5571"
"R6.4.0(7)","SCP6171"
"R6.4.0(7)","SCP6997"
"R6.4.0(7)","SCP7182"
"R6.4.0(7)","SCP7220"
"R6.4.0(7)","SCP7585"
"R6.4.0(7)","SCP7603"
"R6.4.0(7)","SCP8783"
"R6.4.0(7)","SCP8967"
"R6.4.0(7)","SCP9749"
"R6.4.0(7)","SCP10014"
"R6.4.0(7)","SCP10161"
"R6.4.0(7)","SCP10885"
"R6.4.0(7)","SCP10900"
"R6.4.0(7)","SCP11044"
"R6.4.0(7)","SCP11164"
"R6.4.0(7)","SCP11261"
"R6.4.0(7)","SCP11414"
"R6.4.0(7)","SCP13386"
"R6.4.0(7)","SCP13455"
"R6.4.0(7)","SCP14026"
"R6.4.0(7)","SCP14171"
"R6.4.0(7)","SCP14206"
"R6.4.0(7)","SCP14337"
"R6.4.0(7)","SCP14651"
"R6.4.0(7)","SCP173"
"R6.4.0(7)","SCP1132"
"R6.4.0(7)","SCP1525"
"R6.4.0(7)","SCP1573"
"R6.4.0(7)","SCP1825"
"R6.4.0(7)","SCP1955"
"R6.4.0(7)","SCP2047"
"R6.4.0(7)","SCP2099"
"R6.4.0(7)","SCP2336"
"R6.4.0(7)","SCP3208"
"R6.4.0(7)","SCP3236"
"R6.4.0(7)","SCP3483"
"R6.4.0(7)","SCP3787"
"R6.4.0(7)","SCP4692"
"R6.4.0(7)","SCP4765"
"R6.4.0(7)","SCP4850"
"R6.4.0(7)","SCP4897"
"R6.4.0(7)","SCP5177"
"R6.4.0(7)","SCP5210"
"R6.4.0(7)","SCP5313"
"R6.4.0(7)","SCP5988"
"R6.4.0(7)","SCP6210"
"R6.4.0(7)","SCP6850"
"R6.4.0(7)","SCP7646"
"R6.4.0(7)","SCP8046"
"R6.4.0(7)","SCP8282"
"R6.4.0(7)","SCP8926"
"R6.4.0(7)","SCP9355"
"R6.4.0(7)","SCP9369"
"R6.4.0(7)","SCP9637"
"R6.4.0(7)","SCP10106"
"R6.4.0(7)","SCP10281"
"R6.4.0(7)","SCP10824"
"R6.4.0(7)","SCP11043"
"R6.4.0(7)","SCP11394"
"R6.4.0(7)","SCP12624"
"R6.4.0(7)","SCP12650"
"R6.4.0(7)","SCP13173"
"R6.4.0(7)","SCP14081"
"R6.4.0(7)","SCP14610"
"R6.4.0(7)","SCP14737"
"R6.1.0(1)","SCP272"
"R6.1.0(1)","SCP759"
"R6.1.0(1)","SCP913"
"R6.1.0(1)","SCP1395"
"R6.1.0(1)","SCP1464"
"R6.1.0(1)","SCP1472"
"R6.1.0(1)","SCP1660"
"R6.1.0(1)","SCP1693"
"R6.1.0(1)","SCP2080"
"R6.1.0(1)","SCP2335"
"R6.1.0(1)","SCP2402"
"R6.1.0(1)","SCP2577"
"R6.1.0(1)","SCP2786"
"R6.1.0(1)","SCP3020"
"R6.1.0(1)","SCP3452"
"R6.1.0(1)","SCP3488"
"R6.1.0(1)","SCP3742"
"R6.1.0(1)","SCP4113"
"R6.1.0(1)","SCP4319"
"R6.1.0(1)","SCP4474"
"R6.1.0(1)","SCP4504"
"R6.1.0(1)","SCP5057"
"R6.1.0(1)","SCP5319"
"R6.1.0(1)","SCP5506"
"R6.1.0(1)","SCP5519"
"R6.1.0(1)","SCP6458"
"R6.1.0(1)","SCP6572"
"R6.1.0(1)","SCP6652"
"R6.1.0(1)","SCP6817"
"R6.1.0(1)","SCP7298"
"R6.1.0(1)","SCP7577"
"R6.1.0(1)","SCP7850"
"R6.1.0(1)","SCP8021"
"R6.1.0(1)","SCP8163"
"R6.1.0(1)","SCP8374"
"R6.1.0(1)","SCP8848"
"R6.1.0(1)","SCP9486"
"R6.1.0(1)","SCP9490"
"R6.1.0(1)","SCP9594"
"R6.1.0(1)","SCP9885"
"R6.1.0(1)","SCP10355"
"R6.1.0(1)","SCP10404"
"R6.1.0(1)","SCP10766"
"R6.1.0(1)","SCP11123"
"R6.1.0(1)","SCP11165"
"R6.1.0(1)","SCP11304"
"R6.1.0(1)","SCP11566"
"R6.1.0(1)","SCP12594"
"R6.1.0(1)","SCP12785"
"R6.1.0(1)","SCP12796"
"R6.1.0(1)","SCP12818"
"R6.1.0(1)","SCP13146"
"R6.1.0(1)","SCP13698"
"R6.1.0(1)","SCP14463"
"R6.1.0(1)","SCP14534"
"R5.8.0(1)","SCP272"
"R5.8.0(1)","SCP759"
"R5.8.0(1)","SCP913"
"R5.8.0(1)","SCP1395"
"R5.8.0(1)","SCP1464"
"R5.8.0(1)","SCP1472"
"R5.8.0(1)","SCP1660"
"R5.8.0(1)","SCP1693"
"R5.8.0(1)","SCP2080"
"R5.8.0(1)","SCP2335"
"R5.8.0(1)","SCP2402"
"R5.8.0(1)","SCP2577"
"R5.8.0(1)","SCP2786"
"R5.8.0(1)","SCP3020"
"R5.8.0(1)","SCP3452"
"R5.8.0(1)","SCP3488"
"R5.8.0(1)","SCP3742"
"R5.8.0(1)","SCP4113"
"R5.8.0(1)","SCP4319"
"R5.8.0(1)","SCP4474"
"R5.8.0(1)","SCP4504"
"R5.8.0(1)","SCP5057"
"R5.8.0(1)","SCP5319"
"R5.8.0(1)","SCP5506"
"R5.8.0(1)","SCP5519"
"R5.8.0(1)","SCP6458"
"R5.8.0(1)","SCP6572"
"R5.8.0(1)","SCP6652"
"R5.8.0(1)","SCP6817"
"R5.8.0(1)","SCP7298"
"R5.8.0(1)","SCP7577"
"R5.8.0(1)","SCP7850"
"R5.8.0(1)","SCP8021"
"R5.8.0(1)","SCP8163"
"R5.8.0(1)","SCP8374"
"R5.8.0(1)","SCP8848"
"R5.8.0(1)","SCP9486"
"R5.8.0(1)","SCP9490"
"R5.8.0(1)","SCP9594"
"R5.8.0(1)","SCP9885"
"R5.8.0(1)","SCP10355"
"R5.8.0(1)","SCP10404"
"R5.8.0(1)","SCP10766"
"R5.8.0(1)","SCP11123"
"R5.8.0(1)","SCP11165"
"R5.8.0(1)","SCP11304"
"R5.8.0(1)","SCP11566"
"R5.8.0(1)","SCP12594"
"R5.8.0(1)","SCP12785"
"R5.8.0(1)","SCP12796"
"R5.8.0(1)","SCP12818"
"R5.8.0(1)","SCP13146"
"R5.8.0(1)","SCP13698"
"R5.8.0(1)","SCP14463"
"R5.8.0(1)","SCP14534"
"R5.4.4(3)","SCP272"
"R5.4.4(3)","SCP759"
"R5.4.4(3)","SCP913"
"R5.4.4(3)","SCP1395"
"R5.4.4(3)","SCP1464"
"R5.4.4(3)","SCP1472"
"R5.4.4(3)","SCP1660"
"R5.4.4(3)","SCP1693"
"R5.4.4(3)","SCP2080"
"R5.4.4(3)","SCP2335"
"R5.4.4(3)","SCP2402"
"R5.4.4(3)","SCP2577"
"R5.4.4(3)","SCP2786"
"R5.4.4(3)","SCP3020"
"R5.4.4(3)","SCP3452"
"R5.4.4(3)","SCP3488"
"R5.4.4(3)","SCP3742"
"R5.4.4(3)","SCP4113"
"R5.4.4(3)","SCP4319"
"R5.4.4(3)","SCP4474"
"R5.4.4(3)","SCP4504"
"R5.4.4(3)","SCP5057"
"R5.4.4(3)","SCP5319"
"R5.4.4(3)","SCP5506"
"R5.4.4(3)","SCP5519"
"R5.4.4(3)","SCP6458"
"R5.4.4(3)","SCP6572"
"R5.4.4(3)","SCP6652"
"R5.4.4(3)","SCP6817"
"R5.4.4(3)","SCP7298"
"R5.4.4(3)","SCP7577"
"R5.4.4(3)","SCP7850"
"R5.4.4(3)","SCP8021"
"R5.4.4(3)","SCP8163"
"R5.4.4(3)","SCP8374"
"R5.4.4(3)","SCP8848"
"R5.4.4(3)","SCP9486"
"R5.4.4(3)","SCP9490"
"R5.4.4(3)","SCP9594"
"R5.4.4(3)","SCP9885"
"R5.4.4(3)","SCP10355"
"R5.4.4(3)","SCP10404"
"R5.4.4(3)","SCP10766"
"R5.4.4(3)","SCP11123"
"R5.4.4(3)","SCP11165"
"R5.4.4(3)","SCP11304"
"R5.4.4(3)","SCP11566"
"R5.4.4(3)","SCP12594"
"R5.4.4(3)","SCP12785"
"R5.4.4(3)","SCP12796"
"R5.4.4(3)","SCP12818"
"R5.4.4(3)","SCP13146"
"R5.4.4(3)","SCP13698"
"R5.4.4(3)","SCP14463"
"R5.4.4(3)","SCP14534"
"R6.3.0(1)","SCP177"
"R6.3.0(1)","SCP1183"
"R6.3.0(1)","SCP1328"
"R6.3.0(1)","SCP1337"
"R6.3.0(1)","SCP2046"
"R6.3.0(1)","SCP2112"
"R6.3.0(1)","SCP2799"
"R6.3.0(1)","SCP3023"
"R6.3.0(1)","SCP3413"
"R6.3.0(1)","SCP3417"
"R6.3.0(1)","SCP4089"
"R6.3.0(1)","SCP4119"
"R6.3.0(1)","SCP4602"
"R6.3.0(1)","SCP4817"
"R6.3.0(1)","SCP5310"
"R6.3.0(1)","SCP5471"
"R6.3.0(1)","SCP5579"
"R6.3.0(1)","SCP5720"
"R6.3.0(1)","SCP5870"
"R6.3.0(1)","SCP6051"
"R6.3.0(1)","SCP6167"
"R6.3.0(1)","SCP7097"
"R6.3.0(1)","SCP7113"
"R6.3.0(1)","SCP7290"
"R6.3.0(1)","SCP7770"
"R6.3.0(1)","SCP8583"
"R6.3.0(1)","SCP8730"
"R6.3.0(1)","SCP8747"
"R6.3.0(1)","SCP8903"
"R6.3.0(1)","SCP8950"
"R6.3.0(1)","SCP9305"
"R6.3.0(1)","SCP10466"
"R6.3.0(1)","SCP10474"
"R6.3.0(1)","SCP10584"
"R6.3.0(1)","SCP11122"
"R6.3.0(1)","SCP11797"
"R6.3.0(1)","SCP11806"
"R6.3.0(1)","SCP12264"
"R6.3.0(1)","SCP12475"
"R6.3.0(1)","SCP12817"
"R6.3.0(1)","SCP12990"
"R6.3.0(1)","SCP13129"
"R6.3.0(1)","SCP13315"
"R6.3.0(1)","SCP13708"
"R6.3.0(1)","SCP14555"
"R6.3.0(1)","SCP14578"
"R6.3.0(1)","SCP14826"
"R6.2.0(1)","SCP75"
"R6.2.0(1)","SCP197"
"R6.2.0(1)","SCP1024"
"R6.2.0(1)","SCP1162"
"R6.2.0(1)","SCP1615"
"R6.2.0(1)","SCP1768"
"R6.2.0(1)","SCP3516"
"R6.2.0(1)","SCP3795"
"R6.2.0(1)","SCP4351"
"R6.2.0(1)","SCP4554"
"R6.2.0(1)","SCP4773"
"R6.2.0(1)","SCP5142"
"R6.2.0(1)","SCP5146"
"R6.2.0(1)","SCP5384"
"R6.2.0(1)","SCP5590"
"R6.2.0(1)","SCP5657"
"R6.2.0(1)","SCP5761"
"R6.2.0(1)","SCP5772"
"R6.2.0(1)","SCP6023"
"R6.2.0(1)","SCP10010"
"R6.2.0(1)","SCP10558"
"R6.2.0(1)","SCP10779"
"R6.2.0(1)","SCP11270"
"R6.2.0(1)","SCP11699"
"R6.2.0(1)","SCP11821"
"R6.2.0(1)","SCP11882"
"R6.2.0(1)","SCP13076"
"R6.2.0(1)","SCP13533"
"R6.2.0(1)","SCP13728"
"R6.2.0(1)","SCP13965"
"R6.2.0(1)","SCP14880"
"R6.2.0(1)","SCP14956"
"R6.2.0(1)","SCP14989"
"R6.4.0(1)","SCP470"
"R6.4.0(1)","SCP598"
"R6.4.0(1)","SCP846"
"R6.4.0(1)","SCP1122"
"R6.4.0(1)","SCP1265"
"R6.4.0(1)","SCP1342"
"R6.4.0(1)","SCP2636"
"R6.4.0(1)","SCP2679"
"R6.4.0(1)","SCP2801"
"R6.4.0(1)","SCP3365"
"R6.4.0(1)","SCP3749"
"R6.4.0(1)","SCP4172"
"R6.4.0(1)","SCP4398"
"R6.4.0(1)","SCP4716"
"R6.4.0(1)","SCP4927"
"R6.4.0(1)","SCP6406"
"R6.4.0(1)","SCP6896"
"R6.4.0(1)","SCP7153"
"R6.4.0(1)","SCP7675"
"R6.4.0(1)","SCP8054"
"R6.4.0(1)","SCP8160"
"R6.4.0(1)","SCP8605"
"R6.4.0(1)","SCP9417"
"R6.4.0(1)","SCP9922"
"R6.4.0(1)","SCP9941"
"R6.4.0(1)","SCP10311"
"R6.4.0(1)","SCP10435"
"R6.4.0(1)","SCP10605"
"R6.4.0(1)","SCP10709"
"R6.4.0(1)","SCP10847"
"R6.4.0(1)","SCP10922"
"R6.4.0(1)","SCP11097"
"R6.4.0(1)","SCP11374"
"R6.4.0(1)","SCP11520"
"R6.4.0(1)","SCP11659"
"R6.4.0(1)","SCP12024"
"R6.4.0(1)","SCP12062"
"R6.4.0(1)","SCP12230"
"R6.4.0(1)","SCP13025"
"R6.4.0(1)","SCP13555"
"R6.4.0(1)","SCP13561"
"R6.4.0(1)","SCP13634"
"R6.4.0(1)","SCP13664"
"R6.4.0(1)","SCP13831"
"R6.4.0(1)","SCP14469"
"R6.4.0(1)","SCP14700"
"R5.8.0(9)","SCP2"
"R5.8.0(9)","SCP926"
"R5.8.0(9)","SCP1411"
"R5.8.0(9)","SCP1803"
"R5.8.0(9)","SCP2038"
"R5.8.0(9)","SCP2201"
"R5.8.0(9)","SCP2776"
"R5.8.0(9)","SCP2821"
"R5.8.0(9)","SCP4255"
"R5.8.0(9)","SCP4342"
"R5.8.0(9)","SCP4347"
"R5.8.0(9)","SCP5192"
"R5.8.0(9)","SCP5212"
"R5.8.0(9)","SCP6308"
"R5.8.0(9)","SCP6631"
"R5.8.0(9)","SCP7316"
"R5.8.0(9)","SCP7445"
"R5.8.0(9)","SCP7653"
"R5.8.0(9)","SCP8577"
"R5.8.0(9)","SCP8634"
"R5.8.0(9)","SCP8700"
"R5.8.0(9)","SCP8840"
"R5.8.0(9)","SCP8929"
"R5.8.0(9)","SCP9147"
"R5.8.0(9)","SCP9309"
"R5.8.0(9)","SCP9579"
"R5.8.0(9)","SCP10067"
"R5.8.0(9)","SCP10199"
"R5.8.0(9)","SCP10722"
"R5.8.0(9)","SCP10850"
"R5.8.0(9)","SCP11575"
"R5.8.0(9)","SCP11957"
"R5.8.0(9)","SCP12840"
"R5.8.0(9)","SCP13345"
"R5.8.0(9)","SCP13597"
"R5.8.0(1)","SCP2"
"R5.8.0(1)","SCP926"
"R5.8.0(1)","SCP1411"
"R5.8.0(1)","SCP1803"
"R5.8.0(1)","SCP2038"
"R5.8.0(1)","SCP2201"
"R5.8.0(1)","SCP2776"
"R5.8.0(1)","SCP2821"
"R5.8.0(1)","SCP4255"
"R5.8.0(1)","SCP4342"
"R5.8.0(1)","SCP4347"
"R5.8.0(1)","SCP5192"
"R5.8.0(1)","SCP5212"
"R5.8.0(1)","SCP6308"
"R5.8.0(1)","SCP6631"
"R5.8.0(1)","SCP7316"
"R5.8.0(1)","SCP7445"
"R5.8.0(1)","SCP7653"
"R5.8.0(1)","SCP8577"
"R5.8.0(1)","SCP8634"
"R5.8.0(1)","SCP8700"
"R5.8.0(1)","SCP8840"
"R5.8.0(1)","SCP8929"
"R5.8.0(1)","SCP9147"
"R5.8.0(1)","SCP9309"
"R5.8.0(1)","SCP9579"
"R5.8.0(1)","SCP10067"
"R5.8.0(1)","SCP10199"
"R5.8.0(1)","SCP10722"
"R5.8.0(1)","SCP10850"
"R5.8.0(1)","SCP11575"
"R5.8.0(1)","SCP11957"
"R5.8.0(1)","SCP12840"
"R5.8.0(1)","SCP13345"
"R5.8.0(1)","SCP13597"
"R6.5.0(1)","SCP2"
"R6.5.0(1)","SCP926"
"R6.5.0(1)","SCP1411"
"R6.5.0(1)","SCP1803"
"R6.5.0(1)","SCP2038"
"R6.5.0(1)","SCP2201"
"R6.5.0(1)","SCP2776"
"R6.5.0(1)","SCP2821"
"R6.5.0(1)","SCP4255"
"R6.5.0(1)","SCP4342"
"R6.5.0(1)","SCP4347"
"R6.5.0(1)","SCP5192"
"R6.5.0(1)","SCP5212"
"R6.5.0(1)","SCP6308"
"R6.5.0(1)","SCP6631"
"R6.5.0(1)","SCP7316"
"R6.5.0(1)","SCP7445"
"R6.5.0(1)","SCP7653"
"R6.5.0(1)","SCP8577"
"R6.5.0(1)","SCP8634"
"R6.5.0(1)","SCP8700"
"R6.5.0(1)","SCP8840"
"R6.5.0(1)","SCP8929"
"R6.5.0(1)","SCP9147"
"R6.5.0(1)","SCP9309"
"R6.5.0(1)","SCP9579"
"R6.5.0(1)","SCP10067"
"R6.5.0(1)","SCP10199"
"R6.5.0(1)","SCP10722"
"R6.5.0(1)","SCP10850"
"R6.5.0(1)","SCP11575"
"R6.5.0(1)","SCP11957"
"R6.5.0(1)","SCP12840"
"R6.5.0(1)","SCP13345"
"R6.5.0(1)","SCP13597"
"R6.3.0(8)","SCP473"
"R6.3.0(8)","SCP582"
"R6.3.0(8)","SCP936"
"R6.3.0(8)","SCP1228"
"R6.3.0(8)","SCP1457"
"R6.3.0(8)","SCP1725"
"R6.3.0(8)","SCP2263"
"R6.3.0(8)","SCP2319"
"R6.3.0(8)","SCP2381"
"R6.3.0(8)","SCP3002"
"R6.3.0(8)","SCP3170"
"R6.3.0(8)","SCP4005"
"R6.3.0(8)","SCP4364"
"R6.3.0(8)","SCP4489"
"R6.3.0(8)","SCP4646"
"R6.3.0(8)","SCP4826"
"R6.3.0(8)","SCP5339"
"R6.3.0(8)","SCP5755"
"R6.3.0(8)","SCP5875"
"R6.3.0(8)","SCP6279"
"R6.3.0(8)","SCP6283"
"R6.3.0(8)","SCP6425"
