"ID","CLASSNAME"
"R5.1.0(1)","PCA593"
"R5.1.0(1)","PCA4538"
"R5.9.0(1)","PCA8189"
"R5.9.0(1)","PCA593"
"R5.9.0(1)","PCA4538"
"R5.4.4(3)","PCA8189"
"R5.4.4(3)","PCA593"
"R5.4.4(3)","PCA4538"
"R6.2.0(1)","PCA986"
"R6.2.0(1)","PCA4813"
"R6.2.0(1)","PCA9566"
"R6.4.0(7)","PCA11"
"R6.4.0(7)","PCA10"
"R6.3.0(8)","PCA11"
"R6.3.0(8)","PCA10"
"R5.8.0(9)","PCA11"
"R5.8.0(9)","PCA10"
"R6.4.0(6)","PCA61"
"R5.8.0(9)","PCA61"
"R4.1.0(2)","PCA61"
"R5.5.0(9)","PCA6"
"R5.5.0(1)","PCA2395"
"R5.5.0(1)","PCA1441"
"R5.5.0(1)","PCA1026"
"R7.1.0(3)","PCA58"
"R7.1.0(3)","PCA4"
"R6.3.0(8)","PCA58"
"R6.3.0(8)","PCA4"
"R5.8.0(1)","PCA58"
"R5.8.0(1)","PCA4"
"R6.2.0(1)","PCA11"
"R6.3.0(8)","PCA8617"
"R6.3.0(8)","PCA9341"
"R6.3.0(8)","PCA7976"
"R5.7.0(1)","PCA42"
"R5.8.0(9)","PCA42"
"R6.2.0(1)","PCA42"
"R5.4.4(3)","PCA4832"
"R5.4.4(3)","PCA2155"
"R5.4.4(3)","PCA9940"
"R6.4.0(1)","PCA6108"
"R6.4.0(1)","PCA9710"
"R6.4.0(1)","PCA9430"
"R5.9.0(6)","PCA6108"
"R5.9.0(6)","PCA9710"
"R5.9.0(6)","PCA9430"
"R6.1.0(1)","PCA6108"
"R6.1.0(1)","PCA9710"
"R6.1.0(1)","PCA9430"
"R6.3.0(8)","PCA18"
"R7.3.0(4)","PCA7"
"R5.5.0(9)","PCA7"
"R5.8.0(1)","PCA7"
"R6.5.0(1)","PCA8"
"R6.4.0(7)","PCA8"
"R5.7.0(5)","PCA8"
"R6.3.0(1)","PCA1299"
"R6.3.0(1)","PCA8105"
"R6.3.0(1)","PCA9534"
"R6.2.0(8)","PCA54"
"R5.7.0(5)","PCA54"
"R6.3.0(8)","PCA54"
"R5.7.0(5)","PCA8055"
"R5.7.0(5)","PCA1151"
"R5.7.0(5)","PCA393"
"R6.1.0(1)","PCA31"
"R5.7.0(1)","PCA12"
"R6.2.0(8)","PCA12"
"R6.1.0(1)","PCA12"
"R7.1.0(3)","PCA11"
"R4.1.0(2)","PCA18"
"R5.1.0(1)","PCA18"
"R6.1.0(1)","PCA18"
"R4.1.0(2)","PCA23"
"R5.5.0(1)","PCA3"
"R6.3.0(9)","PCA11"
"R6.1.0(1)","PCA45"
"R6.3.0(8)","PCA45"
"R5.4.4(3)","PCA45"
"R5.1.0(1)","PCA37"
"R6.4.0(7)","PCA37"
"R5.7.0(1)","PCA37"
"R7.3.0(4)","PCA26"
"R5.8.0(9)","PCA26"
"R4.1.0(1)","PCA26"
"R4.1.0(1)","PCA5839"
"R4.1.0(1)","PCA1573"
"R4.1.0(1)","PCA1319"
"R5.1.0(1)","PCA5839"
"R5.1.0(1)","PCA1573"
"R5.1.0(1)","PCA1319"
"R7.1.0(3)","PCA5839"
"R7.1.0(3)","PCA1573"
"R7.1.0(3)","PCA1319"
"R6.5.0(1)","PCA8050"
"R6.5.0(1)","PCA7570"
"R6.5.0(1)","PCA2821"
"R5.7.0(5)","PCA8050"
"R5.7.0(5)","PCA7570"
"R5.7.0(5)","PCA2821"
"R5.6.0(8)","PCA8050"
"R5.6.0(8)","PCA7570"
"R5.6.0(8)","PCA2821"
"R6.3.0(9)","PCA6648"
"R6.3.0(9)","PCA4765"
"R6.3.0(9)","PCA7619"
"R6.3.0(9)","PCA5202"
"R6.3.0(9)","PCA8201"
"R6.3.0(9)","PCA8592"
"R6.3.0(9)","PCA4"
"R6.3.0(8)","PCA5202"
"R6.3.0(8)","PCA8201"
"R6.3.0(8)","PCA8592"
"R6.3.0(8)","PCA4"
"R5.1.0(1)","PCA5202"
"R5.1.0(1)","PCA8201"
"R5.1.0(1)","PCA8592"
"R5.1.0(1)","PCA4"
"R6.4.0(1)","PCA8667"
"R6.4.0(1)","PCA7189"
"R6.4.0(1)","PCA2874"
"R6.4.0(6)","PCA1016"
"R6.4.0(6)","PCA2231"
"R6.4.0(6)","PCA5703"
"R6.3.0(8)","PCA8291"
"R6.3.0(8)","PCA9362"
"R6.3.0(8)","PCA7733"
"R5.8.0(1)","PCA20"
"R5.7.0(5)","PCA20"
"R6.4.0(6)","PCA20"
"R5.5.0(1)","PCA35"
"R4.1.0(1)","PCA9"
"R6.2.0(1)","PCA9"
"R7.1.0(3)","PCA9"
"R5.7.0(1)","PCA7096"
"R5.7.0(1)","PCA5805"
"R5.7.0(1)","PCA7699"
"R6.3.0(9)","PCA31"
"R5.1.0(1)","PCA20"
"R6.4.0(6)","PCA66"
"R5.5.0(9)","PCA66"
"R5.6.0(8)","PCA66"
"R6.4.0(7)","PCA5754"
"R6.4.0(7)","PCA3191"
"R6.4.0(7)","PCA2818"
"R6.1.0(1)","PCA8399"
"R6.1.0(1)","PCA612"
"R6.1.0(1)","PCA3966"
"R6.4.0(7)","PCA8399"
"R6.4.0(7)","PCA612"
"R6.4.0(7)","PCA3966"
"R6.3.0(9)","PCA8399"
"R6.3.0(9)","PCA612"
"R6.3.0(9)","PCA3966"
"R5.5.0(1)","PCA7096"
"R5.5.0(1)","PCA5805"
"R5.5.0(1)","PCA7699"
"R5.7.0(5)","PCA8421"
"R5.7.0(5)","PCA980"
"R5.7.0(5)","PCA2498"
"R7.3.0(4)","PCA3"
"R4.1.0(2)","PCA6155"
"R4.1.0(2)","PCA9256"
"R4.1.0(2)","PCA1887"
"R6.3.0(9)","PCA6155"
"R6.3.0(9)","PCA9256"
"R6.3.0(9)","PCA1887"
"R5.6.0(1)","PCA6155"
"R5.6.0(1)","PCA9256"
"R5.6.0(1)","PCA1887"
"R5.5.0(1)","PCA54"
"R6.4.0(6)","PCA54"
"R6.4.0(1)","PCA54"
"R7.1.0(3)","PCA13"
"R7.1.0(3)","PCA67"
"R6.1.0(1)","PCA13"
"R6.1.0(1)","PCA67"
"R5.6.0(8)","PCA13"
"R5.6.0(8)","PCA67"
"R6.3.0(9)","PCA17"
"R4.1.0(2)","PCA17"
"R5.5.0(1)","PCA17"
"R5.7.0(1)","PCA16"
"R5.7.0(1)","PCA34"
"R5.9.0(1)","PCA16"
"R5.9.0(1)","PCA34"
"R7.3.0(4)","PCA16"
"R7.3.0(4)","PCA34"
"R5.9.0(6)","PCA39"
"R6.3.0(8)","PCA10"
"R5.4.4(3)","PCA7793"
"R5.4.4(3)","PCA1851"
"R5.4.4(3)","PCA2728"
"R6.2.0(1)","PCA725"
"R6.2.0(1)","PCA1685"
"R6.2.0(1)","PCA4671"
"R6.5.0(1)","PCA6953"
"R6.5.0(1)","PCA751"
"R6.5.0(1)","PCA8178"
"R6.4.0(6)","PCA6953"
"R6.4.0(6)","PCA751"
"R6.4.0(6)","PCA8178"
"R6.3.0(9)","PCA6953"
"R6.3.0(9)","PCA751"
"R6.3.0(9)","PCA8178"
"R5.5.0(1)","PCA388"
"R5.5.0(1)","PCA5264"
"R5.5.0(1)","PCA1588"
"R4.1.0(1)","PCA388"
"R4.1.0(1)","PCA5264"
"R4.1.0(1)","PCA1588"
"R5.5.0(9)","PCA388"
"R5.5.0(9)","PCA5264"
"R5.5.0(9)","PCA1588"
"R5.6.0(1)","PCA68"
"R5.7.0(5)","PCA42"
"R6.2.0(1)","PCA42"
"R4.1.0(2)","PCA42"
"R5.4.4(3)","PCA2618"
"R5.4.4(3)","PCA2370"
"R5.4.4(3)","PCA5402"
"R6.1.0(1)","PCA8385"
"R6.1.0(1)","PCA8250"
"R6.1.0(1)","PCA643"
"R6.4.0(7)","PCA6380"
"R6.4.0(7)","PCA6804"
"R6.4.0(7)","PCA5749"
"R6.4.0(7)","PCA67"
"R5.1.0(1)","PCA6380"
"R5.1.0(1)","PCA6804"
"R5.1.0(1)","PCA5749"
"R5.1.0(1)","PCA67"
"R6.1.0(1)","PCA6380"
"R6.1.0(1)","PCA6804"
"R6.1.0(1)","PCA5749"
"R6.1.0(1)","PCA67"
"R5.8.0(9)","PCA5"
"R5.8.0(1)","PCA7947"
"R5.8.0(1)","PCA3713"
"R5.8.0(1)","PCA5586"
"R6.4.0(6)","PCA7947"
"R6.4.0(6)","PCA3713"
"R6.4.0(6)","PCA5586"
"R5.9.0(6)","PCA7947"
"R5.9.0(6)","PCA3713"
"R5.9.0(6)","PCA5586"
"R6.2.0(1)","PCA6783"
"R6.2.0(1)","PCA5903"
"R6.2.0(1)","PCA4641"
"R5.7.0(1)","PCA42"
"R6.3.0(9)","PCA42"
"R6.1.0(1)","PCA42"
"R6.3.0(9)","PCA40"
"R5.6.0(8)","PCA40"
"R6.5.0(1)","PCA40"
"R5.9.0(1)","PCA62"
"R6.4.0(7)","PCA2950"
"R6.4.0(7)","PCA4827"
"R6.4.0(7)","PCA131"
"R5.4.4(3)","PCA883"
"R5.4.4(3)","PCA4299"
"R5.4.4(3)","PCA4609"
"R5.4.4(3)","PCA80"
"R5.4.4(3)","PCA9998"
"R5.4.4(3)","PCA4798"
"R6.4.0(7)","PCA1288"
"R6.4.0(7)","PCA4543"
"R6.4.0(7)","PCA1362"
"R5.9.0(6)","PCA1288"
"R5.9.0(6)","PCA4543"
"R5.9.0(6)","PCA1362"
"R5.9.0(1)","PCA1288"
"R5.9.0(1)","PCA4543"
"R5.9.0(1)","PCA1362"
"R5.4.4(3)","PCA22"
"R5.7.0(5)","PCA28"
"R5.7.0(5)","PCA18"
"R6.3.0(9)","PCA7037"
"R6.3.0(9)","PCA7558"
"R6.3.0(9)","PCA9690"
"R5.8.0(9)","PCA7037"
"R5.8.0(9)","PCA7558"
"R5.8.0(9)","PCA9690"
"R6.4.0(1)","PCA7037"
"R6.4.0(1)","PCA7558"
"R6.4.0(1)","PCA9690"
"R6.4.0(6)","PCA22"
"R6.2.0(8)","PCA22"
"R4.1.0(2)","PCA22"
"R6.1.0(1)","PCA66"
"R5.5.0(1)","PCA52"
"R5.4.4(3)","PCA52"
"R6.2.0(1)","PCA52"
"R5.6.0(8)","PCA18"
"R6.4.0(1)","PCA18"
"R6.3.0(1)","PCA18"
"R6.4.0(7)","PCA1292"
"R6.4.0(7)","PCA4772"
"R6.4.0(7)","PCA9733"
"R6.4.0(7)","PCA69"
"R6.2.0(1)","PCA25"
"R6.2.0(1)","PCA5896"
"R6.2.0(1)","PCA3892"
"R6.2.0(1)","PCA7908"
"R6.1.0(1)","PCA52"
"R5.7.0(1)","PCA64"
"R7.1.0(3)","PCA40"
"R6.4.0(7)","PCA3985"
"R6.4.0(7)","PCA6934"
"R6.4.0(7)","PCA9854"
"R7.3.0(4)","PCA1636"
"R7.3.0(4)","PCA5846"
"R7.3.0(4)","PCA6001"
"R7.3.0(4)","PCA35"
"R6.3.0(9)","PCA1636"
"R6.3.0(9)","PCA5846"
"R6.3.0(9)","PCA6001"
"R6.3.0(9)","PCA35"
"R6.2.0(8)","PCA1636"
"R6.2.0(8)","PCA5846"
"R6.2.0(8)","PCA6001"
"R6.2.0(8)","PCA35"
"R7.1.0(3)","PCA261"
"R7.1.0(3)","PCA2304"
"R7.1.0(3)","PCA4725"
"R5.7.0(1)","PCA261"
"R5.7.0(1)","PCA2304"
"R5.7.0(1)","PCA4725"
"R4.1.0(2)","PCA261"
"R4.1.0(2)","PCA2304"
"R4.1.0(2)","PCA4725"
"R6.4.0(7)","PCA10"
"R6.4.0(7)","PCA28"
"R7.1.0(3)","PCA52"
"R7.1.0(3)","PCA23"
"R6.4.0(6)","PCA52"
"R6.4.0(6)","PCA23"
"R5.9.0(1)","PCA52"
"R5.9.0(1)","PCA23"
"R5.7.0(1)","PCA27"
"R5.9.0(6)","PCA27"
"R4.1.0(1)","PCA27"
"R6.4.0(6)","PCA3300"
"R6.4.0(6)","PCA3573"
"R6.4.0(6)","PCA1671"
"R5.4.4(3)","PCA39"
"R5.4.4(3)","PCA57"
"R5.4.4(3)","PCA8055"
"R5.4.4(3)","PCA1151"
"R5.4.4(3)","PCA393"
"R6.4.0(1)","PCA40"
"R5.6.0(1)","PCA40"
"R5.4.4(3)","PCA40"
"R4.1.0(2)","PCA13"
"R5.4.4(3)","PCA13"
"R5.8.0(9)","PCA13"
"R5.1.0(1)","PCA1900"
"R5.1.0(1)","PCA5716"
"R5.1.0(1)","PCA1832"
"R5.7.0(1)","PCA60"
"R5.8.0(1)","PCA2960"
"R5.8.0(1)","PCA4358"
"R5.8.0(1)","PCA3977"
"R4.1.0(1)","PCA2"
"R6.2.0(1)","PCA2"
"R5.5.0(9)","PCA2"
"R7.1.0(3)","PCA3680"
"R7.1.0(3)","PCA3287"
"R7.1.0(3)","PCA4256"
"R7.1.0(3)","PCA29"
"R7.3.0(4)","PCA7037"
"R7.3.0(4)","PCA7558"
"R7.3.0(4)","PCA9690"
"R5.9.0(1)","PCA7037"
"R5.9.0(1)","PCA7558"
"R5.9.0(1)","PCA9690"
"R6.4.0(1)","PCA7037"
"R6.4.0(1)","PCA7558"
"R6.4.0(1)","PCA9690"
"R6.2.0(1)","PCA2"
"R5.5.0(9)","PCA7174"
"R5.5.0(9)","PCA7760"
"R5.5.0(9)","PCA5125"
"R6.3.0(9)","PCA7174"
"R6.3.0(9)","PCA7760"
"R6.3.0(9)","PCA5125"
"R6.5.0(1)","PCA7174"
"R6.5.0(1)","PCA7760"
"R6.5.0(1)","PCA5125"
"R6.1.0(1)","PCA26"
"R5.5.0(9)","PCA8"
"R4.1.0(2)","PCA42"
"R6.4.0(7)","PCA4277"
"R6.4.0(7)","PCA8215"
"R6.4.0(7)","PCA6791"
"R5.4.4(3)","PCA4277"
"R5.4.4(3)","PCA8215"
"R5.4.4(3)","PCA6791"
"R6.2.0(1)","PCA4277"
"R6.2.0(1)","PCA8215"
"R6.2.0(1)","PCA6791"
"R5.6.0(1)","PCA18"
"R5.5.0(9)","PCA18"
"R5.8.0(1)","PCA18"
"R5.9.0(6)","PCA4589"
"R5.9.0(6)","PCA9985"
"R5.9.0(6)","PCA1601"
"R5.8.0(1)","PCA4589"
"R5.8.0(1)","PCA9985"
"R5.8.0(1)","PCA1601"
"R5.5.0(1)","PCA4589"
"R5.5.0(1)","PCA9985"
"R5.5.0(1)","PCA1601"
"R6.5.0(1)","PCA9"
"R5.5.0(1)","PCA9"
"R6.3.0(1)","PCA9"
"R5.5.0(9)","PCA4611"
"R5.5.0(9)","PCA6489"
"R5.5.0(9)","PCA8520"
"R6.5.0(1)","PCA4611"
"R6.5.0(1)","PCA6489"
"R6.5.0(1)","PCA8520"
"R5.6.0(8)","PCA4611"
"R5.6.0(8)","PCA6489"
"R5.6.0(8)","PCA8520"
"R6.4.0(6)","PCA64"
"R5.9.0(6)","PCA64"
"R5.9.0(1)","PCA64"
"R7.3.0(4)","PCA9"
"R6.2.0(1)","PCA9"
"R6.1.0(1)","PCA9"
"R5.4.4(3)","PCA5075"
"R5.4.4(3)","PCA8033"
"R5.4.4(3)","PCA7181"
"R7.1.0(3)","PCA5075"
"R7.1.0(3)","PCA8033"
"R7.1.0(3)","PCA7181"
"R4.1.0(1)","PCA5075"
"R4.1.0(1)","PCA8033"
"R4.1.0(1)","PCA7181"
"R6.3.0(8)","PCA9397"
"R6.3.0(8)","PCA964"
"R6.3.0(8)","PCA5610"
"R4.1.0(1)","PCA9397"
"R4.1.0(1)","PCA964"
"R4.1.0(1)","PCA5610"
"R6.2.0(1)","PCA9397"
"R6.2.0(1)","PCA964"
"R6.2.0(1)","PCA5610"
"R6.2.0(8)","PCA5"
"R6.2.0(8)","PCA57"
"R5.7.0(1)","PCA5"
"R5.7.0(1)","PCA57"
"R5.9.0(6)","PCA5"
"R5.9.0(6)","PCA57"
"R6.4.0(6)","PCA7"
"R5.7.0(1)","PCA7"
"R6.1.0(1)","PCA7"
"R5.7.0(5)","PCA1417"
"R5.7.0(5)","PCA9163"
"R5.7.0(5)","PCA8675"
"R5.7.0(5)","PCA123"
"R5.7.0(5)","PCA5390"
"R5.7.0(5)","PCA688"
"R6.4.0(7)","PCA1417"
"R6.4.0(7)","PCA9163"
"R6.4.0(7)","PCA8675"
"R6.4.0(7)","PCA123"
"R6.4.0(7)","PCA5390"
"R6.4.0(7)","PCA688"
"R6.5.0(1)","PCA1417"
"R6.5.0(1)","PCA9163"
"R6.5.0(1)","PCA8675"
"R6.5.0(1)","PCA123"
"R6.5.0(1)","PCA5390"
"R6.5.0(1)","PCA688"
"R6.2.0(1)","PCA1708"
"R6.2.0(1)","PCA9129"
"R6.2.0(1)","PCA3215"
"R4.1.0(2)","PCA7293"
"R4.1.0(2)","PCA8381"
"R4.1.0(2)","PCA2837"
"R6.4.0(7)","PCA7293"
"R6.4.0(7)","PCA8381"
"R6.4.0(7)","PCA2837"
"R6.5.0(1)","PCA7293"
"R6.5.0(1)","PCA8381"
"R6.5.0(1)","PCA2837"
"R5.7.0(5)","PCA46"
"R5.6.0(8)","PCA6331"
"R5.6.0(8)","PCA7026"
"R5.6.0(8)","PCA5616"
"R5.5.0(1)","PCA6758"
"R5.5.0(1)","PCA6263"
"R5.5.0(1)","PCA3448"
"R5.9.0(1)","PCA6758"
"R5.9.0(1)","PCA6263"
"R5.9.0(1)","PCA3448"
"R5.8.0(1)","PCA6758"
"R5.8.0(1)","PCA6263"
"R5.8.0(1)","PCA3448"
"R5.4.4(3)","PCA41"
"R6.2.0(1)","PCA8617"
"R6.2.0(1)","PCA9341"
"R6.2.0(1)","PCA7976"
"R6.1.0(1)","PCA8617"
"R6.1.0(1)","PCA9341"
"R6.1.0(1)","PCA7976"
"R4.1.0(2)","PCA8617"
"R4.1.0(2)","PCA9341"
"R4.1.0(2)","PCA7976"
"R6.4.0(6)","PCA39"
"R5.9.0(6)","PCA39"
"R5.8.0(9)","PCA39"
"R6.1.0(1)","PCA521"
"R6.1.0(1)","PCA5223"
"R6.1.0(1)","PCA832"
"R5.5.0(9)","PCA521"
"R5.5.0(9)","PCA5223"
"R5.5.0(9)","PCA832"
"R5.1.0(1)","PCA521"
"R5.1.0(1)","PCA5223"
"R5.1.0(1)","PCA832"
"R5.9.0(1)","PCA37"
"R5.1.0(1)","PCA55"
"R5.8.0(9)","PCA4872"
"R5.8.0(9)","PCA4145"
"R5.8.0(9)","PCA2662"
"R5.8.0(9)","PCA24"
"R5.1.0(1)","PCA4872"
"R5.1.0(1)","PCA4145"
"R5.1.0(1)","PCA2662"
"R5.1.0(1)","PCA24"
"R5.9.0(6)","PCA4872"
"R5.9.0(6)","PCA4145"
"R5.9.0(6)","PCA2662"
"R5.9.0(6)","PCA24"
"R5.8.0(1)","PCA6724"
"R5.8.0(1)","PCA2247"
"R5.8.0(1)","PCA3857"
"R6.2.0(8)","PCA6724"
"R6.2.0(8)","PCA2247"
"R6.2.0(8)","PCA3857"
"R7.3.0(4)","PCA6724"
"R7.3.0(4)","PCA2247"
"R7.3.0(4)","PCA3857"
"R4.1.0(2)","PCA22"
"R6.3.0(8)","PCA9431"
"R6.3.0(8)","PCA9762"
"R6.3.0(8)","PCA3516"
"R5.1.0(1)","PCA9431"
"R5.1.0(1)","PCA9762"
"R5.1.0(1)","PCA3516"
"R6.1.0(1)","PCA9431"
"R6.1.0(1)","PCA9762"
"R6.1.0(1)","PCA3516"
"R7.3.0(4)","PCA63"
"R6.3.0(9)","PCA25"
"R5.5.0(9)","PCA25"
"R4.1.0(2)","PCA25"
"R6.3.0(8)","PCA54"
"R5.4.4(3)","PCA42"
"R5.5.0(9)","PCA42"
"R4.1.0(2)","PCA42"
"R6.3.0(1)","PCA2914"
"R6.3.0(1)","PCA694"
"R6.3.0(1)","PCA928"
"R6.3.0(1)","PCA63"
"R5.8.0(1)","PCA10"
"R5.8.0(1)","PCA70"
"R5.8.0(9)","PCA10"
"R5.8.0(9)","PCA70"
"R6.3.0(9)","PCA10"
"R6.3.0(9)","PCA70"
"R5.8.0(9)","PCA11"
"R5.8.0(9)","PCA50"
"R6.1.0(1)","PCA53"
"R5.7.0(5)","PCA69"
"R7.1.0(3)","PCA66"
"R6.5.0(1)","PCA3924"
"R6.5.0(1)","PCA9817"
"R6.5.0(1)","PCA2269"
"R6.5.0(1)","PCA69"
"R6.4.0(1)","PCA18"
"R5.9.0(1)","PCA4"
"R5.4.4(3)","PCA4"
"R6.1.0(1)","PCA4"
"R5.8.0(9)","PCA6991"
"R5.8.0(9)","PCA3969"
"R5.8.0(9)","PCA7770"
"R6.2.0(8)","PCA8464"
"R6.2.0(8)","PCA8126"
"R6.2.0(8)","PCA7506"
"R5.6.0(8)","PCA8464"
"R5.6.0(8)","PCA8126"
"R5.6.0(8)","PCA7506"
"R5.5.0(1)","PCA8464"
"R5.5.0(1)","PCA8126"
"R5.5.0(1)","PCA7506"
"R5.8.0(9)","PCA3954"
"R5.8.0(9)","PCA625"
"R5.8.0(9)","PCA1342"
"R6.3.0(8)","PCA3954"
"R6.3.0(8)","PCA625"
"R6.3.0(8)","PCA1342"
"R6.4.0(7)","PCA3954"
"R6.4.0(7)","PCA625"
"R6.4.0(7)","PCA1342"
"R5.8.0(9)","PCA25"
"R5.8.0(9)","PCA67"
"R5.7.0(5)","PCA25"
"R5.7.0(5)","PCA67"
"R5.1.0(1)","PCA25"
"R5.1.0(1)","PCA67"
"R6.5.0(1)","PCA54"
"R5.9.0(1)","PCA41"
"R5.6.0(1)","PCA41"
"R6.2.0(1)","PCA41"
"R6.3.0(9)","PCA69"
"R6.5.0(1)","PCA4624"
"R6.5.0(1)","PCA1666"
"R6.5.0(1)","PCA8020"
"R5.6.0(1)","PCA4624"
"R5.6.0(1)","PCA1666"
"R5.6.0(1)","PCA8020"
"R6.4.0(1)","PCA4624"
"R6.4.0(1)","PCA1666"
"R6.4.0(1)","PCA8020"
"R5.7.0(5)","PCA5313"
"R5.7.0(5)","PCA4410"
"R5.7.0(5)","PCA4655"
"R5.7.0(5)","PCA62"
"R6.5.0(1)","PCA5313"
"R6.5.0(1)","PCA4410"
"R6.5.0(1)","PCA4655"
"R6.5.0(1)","PCA62"
"R7.1.0(3)","PCA5313"
"R7.1.0(3)","PCA4410"
"R7.1.0(3)","PCA4655"
"R7.1.0(3)","PCA62"
"R5.6.0(8)","PCA6"
"R5.6.0(8)","PCA7298"
"R5.6.0(8)","PCA6992"
"R5.6.0(8)","PCA1180"
"R6.2.0(8)","PCA6"
"R6.2.0(8)","PCA7298"
"R6.2.0(8)","PCA6992"
"R6.2.0(8)","PCA1180"
"R5.4.4(3)","PCA6"
"R5.4.4(3)","PCA7298"
"R5.4.4(3)","PCA6992"
"R5.4.4(3)","PCA1180"
"R5.1.0(1)","PCA4624"
"R5.1.0(1)","PCA1666"
"R5.1.0(1)","PCA8020"
"R6.2.0(8)","PCA4624"
"R6.2.0(8)","PCA1666"
"R6.2.0(8)","PCA8020"
"R5.8.0(9)","PCA4624"
"R5.8.0(9)","PCA1666"
"R5.8.0(9)","PCA8020"
"R5.6.0(1)","PCA958"
"R5.6.0(1)","PCA4672"
"R5.6.0(1)","PCA9818"
"R6.4.0(6)","PCA958"
"R6.4.0(6)","PCA4672"
"R6.4.0(6)","PCA9818"
"R6.2.0(1)","PCA958"
"R6.2.0(1)","PCA4672"
"R6.2.0(1)","PCA9818"
"R6.5.0(1)","PCA2869"
"R6.5.0(1)","PCA5041"
"R6.5.0(1)","PCA3099"
"R5.5.0(9)","PCA48"
"R4.1.0(1)","PCA48"
"R7.1.0(3)","PCA48"
"R5.6.0(1)","PCA3"
"R6.4.0(7)","PCA3"
"R5.4.4(3)","PCA3"
"R4.1.0(1)","PCA31"
"R5.9.0(1)","PCA31"
"R5.8.0(9)","PCA31"
"R5.7.0(5)","PCA1793"
"R5.7.0(5)","PCA9137"
"R5.7.0(5)","PCA3270"
"R6.3.0(1)","PCA722"
"R6.3.0(1)","PCA7558"
"R6.3.0(1)","PCA5249"
"R5.8.0(9)","PCA722"
"R5.8.0(9)","PCA7558"
"R5.8.0(9)","PCA5249"
"R6.4.0(1)","PCA722"
"R6.4.0(1)","PCA7558"
"R6.4.0(1)","PCA5249"
"R6.2.0(8)","PCA6"
"R6.4.0(7)","PCA66"
"R6.2.0(1)","PCA66"
"R6.1.0(1)","PCA66"
"R6.3.0(8)","PCA35"
"R5.5.0(1)","PCA35"
"R6.3.0(9)","PCA35"
"R4.1.0(1)","PCA69"
"R5.6.0(8)","PCA69"
"R5.5.0(1)","PCA69"
"R6.5.0(1)","PCA5372"
"R6.5.0(1)","PCA3222"
"R6.5.0(1)","PCA4406"
"R6.2.0(8)","PCA4723"
"R6.2.0(8)","PCA9154"
"R6.2.0(8)","PCA853"
"R6.3.0(9)","PCA31"
"R5.8.0(1)","PCA31"
"R7.3.0(4)","PCA31"
"R6.2.0(1)","PCA36"
"R6.3.0(8)","PCA36"
"R5.7.0(1)","PCA36"
"R5.6.0(1)","PCA52"
"R5.7.0(5)","PCA5306"
"R5.7.0(5)","PCA8285"
"R5.7.0(5)","PCA1335"
"R5.9.0(6)","PCA5306"
"R5.9.0(6)","PCA8285"
"R5.9.0(6)","PCA1335"
"R6.3.0(8)","PCA5306"
"R6.3.0(8)","PCA8285"
"R6.3.0(8)","PCA1335"
"R4.1.0(1)","PCA61"
"R4.1.0(1)","PCA18"
"R5.7.0(1)","PCA61"
"R5.7.0(1)","PCA18"
"R5.5.0(9)","PCA61"
"R5.5.0(9)","PCA18"
"R4.1.0(2)","PCA67"
"R6.3.0(1)","PCA5084"
"R6.3.0(1)","PCA2433"
"R6.3.0(1)","PCA483"
"R6.1.0(1)","PCA28"
"R6.1.0(1)","PCA39"
"R7.1.0(3)","PCA28"
"R7.1.0(3)","PCA39"
"R5.9.0(1)","PCA28"
"R5.9.0(1)","PCA39"
"R6.2.0(8)","PCA9473"
"R6.2.0(8)","PCA6136"
"R6.2.0(8)","PCA8716"
"R6.2.0(8)","PCA7592"
"R6.2.0(8)","PCA9103"
"R6.2.0(8)","PCA7585"
"R6.2.0(8)","PCA7871"
"R6.2.0(8)","PCA806"
"R6.2.0(8)","PCA2462"
"R5.5.0(1)","PCA1829"
"R5.5.0(1)","PCA7775"
"R5.5.0(1)","PCA2330"
"R6.4.0(1)","PCA1829"
"R6.4.0(1)","PCA7775"
"R6.4.0(1)","PCA2330"
"R7.1.0(3)","PCA1829"
"R7.1.0(3)","PCA7775"
"R7.1.0(3)","PCA2330"
"R5.7.0(1)","PCA6017"
"R5.7.0(1)","PCA502"
"R5.7.0(1)","PCA1626"
"R5.7.0(1)","PCA8"
"R5.5.0(9)","PCA6017"
"R5.5.0(9)","PCA502"
"R5.5.0(9)","PCA1626"
"R5.5.0(9)","PCA8"
"R4.1.0(2)","PCA6017"
"R4.1.0(2)","PCA502"
"R4.1.0(2)","PCA1626"
"R4.1.0(2)","PCA8"
"R5.5.0(9)","PCA19"
"R5.5.0(9)","PCA56"
"R6.4.0(7)","PCA19"
"R6.4.0(7)","PCA56"
"R6.3.0(1)","PCA19"
"R6.3.0(1)","PCA56"
"R5.5.0(9)","PCA6276"
"R5.5.0(9)","PCA4261"
"R5.5.0(9)","PCA8304"
"R6.3.0(9)","PCA6276"
"R6.3.0(9)","PCA4261"
"R6.3.0(9)","PCA8304"
"R5.5.0(1)","PCA6276"
"R5.5.0(1)","PCA4261"
"R5.5.0(1)","PCA8304"
"R5.7.0(1)","PCA31"
"R6.5.0(1)","PCA31"
"R6.4.0(1)","PCA31"
"R7.3.0(4)","PCA41"
"R6.3.0(9)","PCA56"
"R6.2.0(1)","PCA4905"
"R6.2.0(1)","PCA2614"
"R6.2.0(1)","PCA5625"
